second,family,mature,births,max_generation,changed_births,late_births
1360,0,35,390,31,379,204
1360,1,0,72,16,72,9
1360,2,0,21,11,21,2
1360,3,0,3,1,2,0
1370,0,34,395,31,384,209
1370,1,0,72,16,72,9
1370,2,0,21,11,21,2
1370,3,0,3,1,2,0
1380,0,34,399,32,388,213
1380,1,0,72,16,72,9
1380,2,0,21,11,21,2
1380,3,0,3,1,2,0
1390,0,32,406,32,395,220
1390,1,0,72,16,72,9
1390,2,0,21,11,21,2
1390,3,0,3,1,2,0
1400,0,33,412,32,401,226
1400,1,0,72,16,72,9
1400,2,0,21,11,21,2
1400,3,0,3,1,2,0
1410,0,30,415,32,404,229
1410,1,0,72,16,72,9
1410,2,0,21,11,21,2
1410,3,0,3,1,2,0
1420,0,32,422,32,411,236
1420,1,0,72,16,72,9
1420,2,0,21,11,21,2
1420,3,0,3,1,2,0
1430,0,30,426,32,415,240
1430,1,0,72,16,72,9
1430,2,0,21,11,21,2
1430,3,0,3,1,2,0
1440,0,32,434,32,423,248
1440,1,0,72,16,72,9
1440,2,0,21,11,21,2
1440,3,0,3,1,2,0
1450,0,36,440,32,429,254
1450,1,0,72,16,72,9
1450,2,0,21,11,21,2
1450,3,0,3,1,2,0
1460,0,32,444,33,433,258
1460,1,0,72,16,72,9
1460,2,0,21,11,21,2
1460,3,0,3,1,2,0
1470,0,34,452,33,441,266
1470,1,0,72,16,72,9
1470,2,0,21,11,21,2
1470,3,0,3,1,2,0
1480,0,34,456,33,445,270
1480,1,0,72,16,72,9
1480,2,0,21,11,21,2
1480,3,0,3,1,2,0
1490,0,39,464,35,453,278
1490,1,0,72,16,72,9
1490,2,0,21,11,21,2
1490,3,0,3,1,2,0
1500,0,35,466,35,455,280
1500,1,0,72,16,72,9
1500,2,0,21,11,21,2
1500,3,0,3,1,2,0
1510,0,38,470,35,459,284
1510,1,0,72,16,72,9
1510,2,0,21,11,21,2
1510,3,0,3,1,2,0
1520,0,32,474,35,463,288
1520,1,0,72,16,72,9
1520,2,0,21,11,21,2
1520,3,0,3,1,2,0
1530,0,26,476,35,465,290
1530,1,0,72,16,72,9
1530,2,0,21,11,21,2
1530,3,0,3,1,2,0
1540,0,26,480,35,469,294
1540,1,0,72,16,72,9
1540,2,0,21,11,21,2
1540,3,0,3,1,2,0
1550,0,28,484,35,473,298
1550,1,0,72,16,72,9
1550,2,0,21,11,21,2
1550,3,0,3,1,2,0
1560,0,36,495,35,484,309
1560,1,0,72,16,72,9
1560,2,0,21,11,21,2
1560,3,0,3,1,2,0
1570,0,35,496,35,485,310
1570,1,0,72,16,72,9
1570,2,0,21,11,21,2
1570,3,0,3,1,2,0
1580,0,32,498,35,487,312
1580,1,0,72,16,72,9
1580,2,0,21,11,21,2
1580,3,0,3,1,2,0
1590,0,23,501,35,490,315
1590,1,0,72,16,72,9
1590,2,0,21,11,21,2
1590,3,0,3,1,2,0
1600,0,25,505,35,494,319
1600,1,0,72,16,72,9
1600,2,0,21,11,21,2
1600,3,0,3,1,2,0
1610,0,26,509,36,498,323
1610,1,0,72,16,72,9
1610,2,0,21,11,21,2
1610,3,0,3,1,2,0
1620,0,29,517,37,506,331
1620,1,0,72,16,72,9
1620,2,0,21,11,21,2
1620,3,0,3,1,2,0
1630,0,30,520,37,509,334
1630,1,0,72,16,72,9
1630,2,0,21,11,21,2
1630,3,0,3,1,2,0
1640,0,33,526,37,515,340
1640,1,0,72,16,72,9
1640,2,0,21,11,21,2
1640,3,0,3,1,2,0
1650,0,32,530,38,519,344
1650,1,0,72,16,72,9
1650,2,0,21,11,21,2
1650,3,0,3,1,2,0
1660,0,32,535,38,524,349
1660,1,0,72,16,72,9
1660,2,0,21,11,21,2
1660,3,0,3,1,2,0
1670,0,33,540,38,529,354
1670,1,0,72,16,72,9
1670,2,0,21,11,21,2
1670,3,0,3,1,2,0
1680,0,32,543,38,532,357
1680,1,0,72,16,72,9
1680,2,0,21,11,21,2
1680,3,0,3,1,2,0
1690,0,31,549,39,538,363
1690,1,0,72,16,72,9
1690,2,0,21,11,21,2
1690,3,0,3,1,2,0
1700,0,31,551,39,540,365
1700,1,0,72,16,72,9
1700,2,0,21,11,21,2
1700,3,0,3,1,2,0
1710,0,30,557,40,546,371
1710,1,0,72,16,72,9
1710,2,0,21,11,21,2
1710,3,0,3,1,2,0
1720,0,33,564,40,553,378
