second,id,parent,node,organism_parent,lineage,x,y,role,energy
153,71,0,1,24,2,13.6308,-7.52796,4,0.677572
153,72,0,1,65,2,11.2061,9.01556,4,0.475173
153,73,0,1,28,2,-1.68514,-14.9397,4,0.592477
153,71,1,2,24,2,12.4325,-8.17461,3,0.686597
153,72,1,2,65,2,9.86634,8.93817,3,0.481299
153,73,1,2,28,2,-2.19338,-16.1555,3,0.604323
153,71,1,3,24,2,14.5913,-8.44428,3,0.792321
153,72,1,3,65,2,11.7959,7.87032,3,0.469605
153,73,1,3,28,2,-0.835078,-15.9386,3,0.529722
154,0,-1,0,4294967295,1,-14.8093,-6.52546,1,0.359466
154,0,0,1,4294967295,1,-14.579,-5.71409,8,1.08413
154,0,0,2,4294967295,1,-15.6274,-6.70002,8,1.08412
154,0,0,3,4294967295,1,-14.3221,-7.19741,8,1.08415
154,1,-1,0,4294967295,2,10.5033,12.3641,1,0.838042
154,1,0,1,4294967295,2,9.83541,13.0039,4,1.08797
154,1,1,2,4294967295,2,10.0098,11.6956,3,0.837942
154,1,1,3,4294967295,2,11.1251,13.1879,3,0.955662
154,6,-1,0,2,3,-18.004,5.77278,1,0.51841
154,4,-1,0,0,1,-12.178,-9.15355,1,0.512721
154,6,0,4,2,3,-18.0892,4.52918,0,0.521287
154,6,4,5,2,3,-18.635,3.3437,0,0.526272
154,6,5,6,2,3,-18.9637,2.11952,0,0.532035
154,6,6,7,2,3,-20.0225,1.4025,0,0.53703
154,6,7,8,2,3,-20.8536,0.427107,0,0.539917
154,4,0,1,0,1,-13.0529,-9.45963,8,1.53581
154,4,0,2,0,1,-11.5645,-9.72207,8,1.53222
154,17,-1,0,3,4,3.52844,5.51014,1,0.0817181
154,18,-1,0,9,4,4.70854,-12.5231,1,0.197435
154,17,0,4,3,4,2.50643,5.45077,2,0.0817181
154,18,0,1,9,4,5.00104,-11.5581,4,0.232504
154,22,-1,0,1,2,-10.8667,1.71944,1,0.163147
154,22,0,1,1,2,-10.2813,1.01648,4,0.154991
154,18,1,2,9,4,3.85209,-12.0858,3,0.204645
154,22,1,2,1,2,-10.2937,2.32206,3,0.151399
154,18,1,3,9,4,5.6236,-12.689,3,0.30529
154,22,1,3,1,2,-11.6327,1.06977,3,0.160722
154,24,-1,0,22,2,12.8756,-10.0597,1,0.434023
154,18,0,4,9,4,4.51167,-13.5122,2,0.17902
154,24,0,1,22,2,13.7824,-10.0258,4,0.484257
154,18,4,5,9,4,4.21025,-14.2463,3,0.172171
154,24,1,2,22,2,12.6453,-9.35385,3,0.455379
154,24,1,3,22,2,12.7873,-10.909,3,0.593038
154,27,-1,0,23,4,-14.3038,1.17262,1,0.144521
154,28,-1,0,24,2,-0.599322,-17.4523,1,0.555115
154,27,0,1,23,4,-14.9263,0.345259,4,0.129769
154,27,1,2,23,4,-13.6616,0.0391346,3,0.119966
154,28,0,1,24,2,-0.803399,-18.3438,4,0.616892
154,27,1,3,23,4,-15.1787,1.5979,3,0.135402
154,30,-1,0,9,4,-9.78248,-15.1862,1,0.405651
154,27,0,4,23,4,-13.8084,2.04086,2,0.151598
154,30,0,1,9,4,-10.7105,-14.7697,4,0.540102
154,33,-1,0,17,4,-0.478732,3.75553,1,0.395222
154,30,1,2,9,4,-10.0654,-15.8684,3,0.52965
154,33,0,1,17,4,-0.699119,4.81004,4,0.373015
154,30,1,3,9,4,-9.47497,-14.5293,3,0.416299
154,33,1,2,17,4,-1.45469,3.81635,3,0.359799
154,30,0,4,9,4,-8.84862,-15.6467,2,0.360077
154,33,1,3,17,4,0.536952,4.45215,3,0.374062
154,30,4,5,9,4,-7.92791,-16.5949,3,0.341668
154,27,4,5,23,4,-13.338,2.5057,3,0.150367
154,28,1,2,24,2,0.222355,-17.5221,3,0.574099
154,33,0,4,17,4,-0.218471,2.73204,2,0.427919
154,37,-1,0,30,4,1.65391,-17.2514,1,0.17824
154,38,-1,0,27,4,-13.4707,1.07704,1,1.03664
154,33,4,5,17,4,-0.254529,1.85764,3,0.511139
154,37,0,1,30,4,2.145,-18.1967,4,0.266272
154,38,0,1,27,4,-12.8394,0.238642,4,1.02696
154,40,-1,0,33,4,0.152115,3.25864,1,0.842614
154,37,1,2,30,4,2.60586,-17.028,3,0.17895
154,28,1,3,24,2,-1.53692,-17.2383,3,0.617385
154,37,1,3,30,4,0.918796,-18.0813,3,0.156275
154,38,1,2,27,4,-12.6367,1.48846,3,1.01846
154,37,0,4,30,4,1.26778,-16.2724,2,0.171022
154,39,-1,0,22,2,-8.21985,-13.4638,1,0.432567
154,42,-1,0,17,4,4.26997,5.18094,1,0.756243
154,42,0,1,17,4,5.23752,5.54182,4,0.763658
154,42,1,2,17,4,4.13129,6.16359,3,0.677656
154,44,-1,0,24,2,20.0501,-5.25697,1,0.282752
154,38,1,3,27,4,-14.0827,0.510571,3,1.03364
154,42,1,3,17,4,4.67077,4.42163,3,0.658526
154,44,0,1,24,2,20.6649,-5.9569,4,0.167544
154,42,0,4,17,4,3.33261,4.74194,2,0.72502
154,4,0,3,0,1,-11.8175,-8.40428,8,1.56366
154,36,-1,0,1,2,16.1223,1.99787,1,0.201306
154,45,-1,0,4,1,-6.33857,-8.95091,1,0.423541
154,44,1,2,24,2,20.6124,-4.64856,3,0.160758
154,45,0,1,4,1,-6.83213,-8.26696,8,1.27076
154,45,0,2,4,1,-6.70909,-9.70084,8,1.27108
154,46,-1,0,28,2,1.34553,-22.8129,1,0.0496671
154,45,0,3,4,1,-5.50927,-8.98539,8,1.27995
154,40,0,1,33,4,0.397411,2.25447,4,0.817909
154,46,0,1,28,2,1.692,-23.66,4,0.0413591
154,46,1,2,28,2,2.0547,-22.4062,3,0.0380065
154,40,1,2,33,4,1.08168,3.33484,3,0.816363
154,46,1,3,28,2,0.445237,-23.1931,3,0.0469934
154,40,1,3,33,4,-0.827493,2.70466,3,0.80425
154,37,4,5,30,4,1.22481,-15.427,3,0.165673
154,40,0,4,33,4,-0.101583,4.25446,2,0.854138
154,48,-1,0,37,4,0.535244,-2.14422,1,0.243054
154,49,-1,0,46,2,3.77802,-22.7431,1,0
154,48,0,1,37,4,1.04925,-1.22235,4,0.232962
154,50,-1,0,4,1,-12.887,-8.87708,1,0.209842
154,51,-1,0,6,3,-18.7152,5.38638,1,0.254152
154,49,0,1,46,2,3.79252,-23.66,4,0
154,48,1,2,37,4,-0.209356,-1.35564,3,0.215182
154,50,0,1,4,1,-13.7268,-8.96912,8,0.608511
154,49,1,2,46,2,4.59691,-22.6185,3,0
154,51,0,1,6,3,-19.7069,5.67611,4,0.225241
154,44,1,3,24,2,19.3309,-5.99173,3,0.165948
154,48,1,3,37,4,1.65251,-2.32418,3,0.246267
154,50,0,2,4,1,-12.4608,-9.68499,8,0.690675
154,51,1,2,6,3,-19.2516,4.4674,3,0.204746
154,49,1,3,46,2,2.77451,-22.8005,3,0
154,52,-1,0,44,2,19.6674,-4.53278,1,0.229877
154,48,0,4,37,4,-0.0467378,-3.01579,2,0.248106
154,53,-1,0,28,2,-0.296237,-18.9664,1,0.401022
154,54,-1,0,49,2,3.32375,-22.083,1,0.224
154,51,1,3,6,3,-18.5805,6.34508,3,0.229629
154,39,0,1,22,2,-7.35687,-13.8632,4,0.433546
154,48,4,5,37,4,-0.761774,-3.60756,3,0.249182
154,53,0,1,28,2,-0.105012,-19.8589,4,0.403524
154,50,0,3,4,1,-12.5344,-8.12721,8,0.608509
154,55,-1,0,48,4,0.809608,-2.90882,1,0.3692
154,39,1,2,22,2,-7.9961,-12.6839,3,0.43129
154,53,1,2,28,2,0.380372,-18.6548,3,0.399433
154,53,1,3,28,2,-1.16333,-19.0114,3,0.421315
154,39,1,3,22,2,-8.57211,-14.2437,3,0.416018
154,36,0,1,1,2,16.3769,2.88658,4,0.196746
154,52,0,1,44,2,20.2901,-3.85318,4,0.221036
154,36,1,2,1,2,15.3138,2.13527,3,0.183885
154,58,-1,0,46,2,0.800678,-22.2264,1,0.200267
154,36,1,3,1,2,17.0924,1.7883,3,0.213613
154,59,-1,0,24,2,8.88714,-11.826,1,0.738067
154,52,1,2,44,2,18.9823,-3.98451,3,0.223097
154,59,0,1,24,2,8.1694,-11.2255,4,0.773735
154,60,-1,0,39,2,-7.47528,-13.2508,1,0.874199
154,61,-1,0,37,4,1.98255,-16.5041,1,0.230677
154,51,0,4,6,3,-17.4579,5.19234,0,0.276943
154,62,-1,0,28,2,-6.50198,-11.7624,1,0.495263
154,63,-1,0,22,2,-10.9614,0.912493,1,0.6384
154,59,1,2,24,2,8.32257,-12.5178,3,0.695703
154,62,0,1,28,2,-6.34441,-12.6732,4,0.486467
154,61,0,1,37,4,2.84341,-15.989,4,0.22679
154,62,1,2,28,2,-5.61041,-11.565,3,0.495268
154,51,4,5,6,3,-16.1144,5.11894,0,0.292736
154,59,1,3,24,2,9.46682,-10.9245,3,0.740004
154,64,-1,0,53,2,-0.792882,-19.5974,1,1.06339
154,60,0,1,39,2,-6.98131,-12.5128,4,0.864467
154,62,1,3,28,2,-7.57442,-12.0749,3,0.476074
154,65,-1,0,1,2,7.99577,7.4022,1,0.602561
154,66,-1,0,62,2,-5.68323,-14.3665,1,0.211189
154,65,0,1,1,2,7.19919,7.88806,4,0.745114
154,66,0,1,62,2,-5.15974,-13.6294,4,0.221444
154,51,5,6,6,3,-14.9412,5.67087,0,0.300843
154,65,1,2,1,2,7.66086,6.65456,3,0.927759
154,66,1,2,62,2,-5.03967,-14.9897,3,0.24489
154,65,1,3,1,2,8.43158,8.35729,3,0.637463
154,71,-1,0,24,2,13.8314,-7.62598,1,0.443289
154,72,-1,0,65,2,10.7547,8.61189,1,0.62335
154,73,-1,0,28,2,-1.53793,-15.6672,1,0.573267
154,70,-1,0,66,2,-4.86953,-14.2723,1,0.445467
154,71,0,1,24,2,13.7093,-6.63031,4,0.600805
154,72,0,1,65,2,11.1897,9.39882,4,0.601165
154,73,0,1,28,2,-1.94408,-14.8159,4,0.5765
154,71,1,2,24,2,13.0379,-7.70767,3,0.719883
154,72,1,2,65,2,10.0276,8.73315,3,0.536607
154,73,1,2,28,2,-2.42154,-16.0391,3,0.570224
154,71,1,3,24,2,14.8984,-7.17306,3,0.719926
154,72,1,3,65,2,11.6731,8.20126,3,0.486184
154,73,1,3,28,2,-0.610809,-14.9396,3,0.612825
154,75,-1,0,71,2,13.3596,-8.36801,1,0.508267
155,0,-1,0,4294967295,1,-14.8093,-6.52546,1,0.353066
155,0,0,1,4294967295,1,-14.579,-5.71409,8,1.06493
155,0,0,2,4294967295,1,-15.6274,-6.70002,8,1.06493
155,0,0,3,4294967295,1,-14.3221,-7.19741,8,1.06494
155,1,-1,0,4294967295,2,9.99621,12.9251,1,0.588418
155,1,0,1,4294967295,2,9.0726,13.0369,4,0.882922
155,1,1,2,4294967295,2,9.97913,12.0734,3,1.03714
155,1,1,3,4294967295,2,9.93968,14.0257,3,1.12024
155,6,-1,0,2,3,-18.2357,5.79657,1,0.506161
155,4,-1,0,0,1,-12.178,-9.1536,1,0.52857
155,6,0,4,2,3,-18.3712,4.54504,0,0.508035
155,6,4,5,2,3,-18.9351,3.33689,0,0.511282
155,6,5,6,2,3,-19.2184,2.07713,0,0.515033
155,6,6,7,2,3,-20.1454,1.17394,0,0.518282
155,6,7,8,2,3,-20.7128,0.0123476,0,0.520158
155,4,0,1,0,1,-13.0529,-9.45964,8,1.53404
155,4,0,2,0,1,-11.5645,-9.72226,8,1.53194
155,17,-1,0,3,4,4.02189,5.77741,1,0.0657181
155,18,-1,0,9,4,4.83951,-11.912,1,0.204178
155,17,0,4,3,4,3.01024,5.83836,2,0.0657181
155,18,0,1,9,4,5.5495,-11.1368,4,0.216571
155,22,-1,0,1,2,-10.69,1.44517,1,0.133062
155,22,0,1,1,2,-10.1505,0.715432,4,0.124161
155,18,1,2,9,4,4.2909,-11.2123,3,0.212985
155,22,1,2,1,2,-10.1153,2.02158,3,0.116484
155,18,1,3,9,4,5.46114,-12.3801,3,0.231079
155,22,1,3,1,2,-11.4758,0.962713,3,0.132578
155,24,-1,0,22,2,13.0256,-9.96922,1,0.522757
155,18,0,4,9,4,4.23941,-12.8024,2,0.184576
155,24,0,1,22,2,13.9206,-10.2389,4,0.517368
155,18,4,5,9,4,3.30468,-13.8231,3,0.168034
155,24,1,2,22,2,13.2557,-9.11278,3,0.531882
155,24,1,3,22,2,12.8934,-11.0993,3,0.515073
155,27,-1,0,23,4,-14.458,0.736363,1,0.115255
155,28,-1,0,24,2,-0.431895,-18.0982,1,0.653147
155,27,0,1,23,4,-15.1653,-0.00846083,4,0.0995204
155,27,1,2,23,4,-13.8779,-0.202469,3,0.0938847
155,28,0,1,24,2,-1.07195,-18.7731,4,0.579837
155,27,1,3,23,4,-15.1207,1.25859,3,0.0995696
155,30,-1,0,9,4,-10.2962,-15.1673,1,0.414007
155,27,0,4,23,4,-13.8289,1.51556,2,0.123265
155,30,0,1,9,4,-11.2813,-14.7653,4,0.476715
155,33,-1,0,17,4,-0.358609,3.93556,1,0.427975
155,30,1,2,9,4,-11.0408,-15.9958,3,0.524275
155,33,0,1,17,4,-0.429071,4.98068,4,0.383307
155,30,1,3,9,4,-10.1745,-14.1416,3,0.627129
155,33,1,2,17,4,-1.30513,4.06826,3,0.367454
155,30,0,4,9,4,-9.25752,-15.4336,2,0.374437
155,33,1,3,17,4,0.767604,4.48163,3,0.367359
155,30,4,5,9,4,-8.31678,-15.7805,3,0.352659
155,27,4,5,23,4,-12.9087,2.24068,3,0.124526
155,28,1,2,24,2,0.198952,-18.5209,3,0.555986
155,33,0,4,17,4,-0.267636,2.91324,2,0.460375
155,37,-1,0,30,4,2.13483,-17.6781,1,0.160036
155,38,-1,0,27,4,-13.6387,0.644197,1,1.00331
155,33,4,5,17,4,-0.401749,2.05511,3,0.468604
155,37,0,1,30,4,2.83475,-18.4136,4,0.153326
155,38,0,1,27,4,-13.1653,-0.293813,4,0.992123
155,40,-1,0,33,4,0.195637,3.3547,1,0.855122
155,37,1,2,30,4,2.88493,-17.146,3,0.161405
155,28,1,3,24,2,-1.24567,-17.4445,3,0.576257
155,37,1,3,30,4,1.58451,-18.2433,3,0.144044
155,38,1,2,27,4,-12.6392,0.864899,3,0.988868
155,37,0,4,30,4,1.35975,-17.0442,2,0.156705
155,39,-1,0,22,2,-8.04674,-13.8964,1,0.404706
155,42,-1,0,17,4,4.76197,5.44279,1,0.75733
155,42,0,1,17,4,5.71939,5.83456,4,0.724187
155,42,1,2,17,4,4.54452,6.30409,3,0.723399
155,44,-1,0,24,2,20.4676,-5.24117,1,0.184859
155,38,1,3,27,4,-14.4144,0.0400178,3,0.991528
155,42,1,3,17,4,5.32051,4.64476,3,0.697747
155,44,0,1,24,2,20.854,-6.09121,4,0.161353
155,42,0,4,17,4,3.79913,5.05836,2,0.763089
155,4,0,3,0,1,-11.8174,-8.4043,8,1.72587
155,36,-1,0,1,2,16.3609,2.41641,1,0.1729
155,45,-1,0,4,1,-6.33533,-8.95055,1,0.428289
155,44,1,2,24,2,21.2407,-4.84306,3,0.148447
155,45,0,1,4,1,-6.82956,-8.26709,8,1.26354
155,45,0,2,4,1,-6.70502,-9.70087,8,1.34059
155,46,-1,0,28,2,1.43884,-22.7958,1,0.0199043
155,45,0,3,4,1,-5.506,-8.98433,8,1.26892
155,40,0,1,33,4,0.364943,2.34002,4,0.817521
155,46,0,1,28,2,1.74751,-23.66,4,0.0115274
155,46,1,2,28,2,2.18026,-22.4294,3,0.00964635
155,40,1,2,33,4,1.01689,3.44534,3,0.822717
155,46,1,3,28,2,0.520368,-23.1515,3,0.0155037
155,40,1,3,33,4,-0.894093,2.69397,3,0.798319
155,37,4,5,30,4,0.833232,-16.3051,3,0.14994
155,40,0,4,33,4,0.118152,4.3774,2,0.925869
155,48,-1,0,37,4,0.833141,-1.48503,1,0.25038
155,49,-1,0,46,2,3.89168,-22.7515,1,0
155,48,0,1,37,4,1.339,-0.611558,4,0.401669
155,50,-1,0,4,1,-12.8871,-8.87706,1,0.203633
155,51,-1,0,6,3,-19.0172,5.62759,1,0.227177
155,48,1,2,37,4,0.121602,-0.987526,3,0.234805
155,50,0,1,4,1,-13.7269,-8.96917,8,0.600587
155,51,0,1,6,3,-19.8898,6.19382,4,0.197795
155,44,1,3,24,2,19.5588,-5.7639,3,0.161529
155,48,1,3,37,4,1.6681,-1.82909,3,0.237916
155,50,0,2,4,1,-12.4608,-9.68493,8,0.648731
155,51,1,2,6,3,-19.8834,4.90427,3,0.173457
155,80,1,3,46,2,2.96231,-22.7723,3,0
155,52,-1,0,44,2,19.9648,-4.60627,1,0.200794
155,48,0,4,37,4,0.260194,-2.30644,2,0.233701
155,53,-1,0,28,2,-0.315058,-19.4538,1,0.412848
155,54,-1,0,49,2,3.41825,-22.1041,1,0.208
155,51,1,3,6,3,-18.6199,6.52024,3,0.204308
155,39,0,1,22,2,-7.17219,-14.0262,4,0.396654
155,48,4,5,37,4,-0.360724,-2.84056,3,0.226216
155,53,0,1,28,2,-0.00213458,-20.3301,4,0.438502
155,50,0,3,4,1,-12.5345,-8.12714,8,0.600586
155,55,-1,0,48,4,0.985394,-2.2892,1,0.3532
155,39,1,2,22,2,-8.19759,-13.1499,3,0.402923
155,53,1,2,28,2,0.509534,-19.1464,3,0.41253
155,53,1,3,28,2,-1.23298,-19.7651,3,0.482238
155,39,1,3,22,2,-8.13871,-14.9356,3,0.393878
155,36,0,1,1,2,16.807,3.22537,4,0.163822
155,52,0,1,44,2,20.5602,-3.91229,4,0.1937
155,36,1,2,1,2,15.5974,2.72937,3,0.152572
155,58,-1,0,46,2,0.839376,-22.2628,1,0.184267
155,36,1,3,1,2,17.2824,2.00039,3,0.175358
155,59,-1,0,24,2,8.72276,-11.1068,1,0.579605
155,52,1,2,44,2,19.2697,-4.18936,3,0.199278
155,59,0,1,24,2,7.97599,-10.5882,4,0.709821
155,60,-1,0,39,2,-7.43193,-13.3264,1,0.8422
155,61,-1,0,37,4,2.17823,-16.8478,1,0.201486
155,51,0,4,6,3,-17.8226,5.14937,0,0.249555
155,62,-1,0,28,2,-6.6386,-11.9176,1,0.462543
155,63,-1,0,22,2,-10.8451,0.640789,1,0.6224
155,59,1,2,24,2,8.37532,-11.8356,3,0.823455
155,62,0,1,28,2,-5.87724,-12.3953,4,0.451756
155,61,0,1,37,4,2.63939,-15.937,4,0.191981
155,62,1,2,28,2,-6.39186,-11.1637,3,0.462544
155,51,4,5,6,3,-16.475,4.9205,0,0.264662
155,59,1,3,24,2,9.32282,-10.3479,3,0.748788
155,64,-1,0,53,2,-0.677928,-20.1848,1,1.04739
155,60,0,1,39,2,-6.61953,-12.7975,4,0.832467
155,62,1,3,28,2,-7.21618,-12.6656,3,0.438683
155,65,-1,0,1,2,7.02464,7.11657,1,0.707397
155,66,-1,0,62,2,-5.49626,-14.4498,1,0.245028
155,65,0,1,1,2,6.7525,8.00593,4,0.750316
155,66,0,1,62,2,-5.1526,-13.6183,4,0.26672
155,51,5,6,6,3,-15.234,5.33883,0,0.272299
155,65,1,2,1,2,6.09391,6.85168,3,0.837541
155,66,1,2,62,2,-4.77748,-14.9284,3,0.325774
155,65,1,3,1,2,8.03133,7.70783,3,0.728907
155,71,-1,0,24,2,13.8674,-6.81873,1,0.277954
155,72,-1,0,65,2,10.9527,8.92945,1,0.554523
155,73,-1,0,28,2,-1.73827,-15.2687,1,0.355285
155,70,-1,0,66,2,-4.70908,-14.2094,1,0.789467
155,71,0,1,24,2,13.3799,-5.99701,4,0.547716
155,72,0,1,65,2,10.8443,9.83888,4,0.548758
155,73,0,1,28,2,-2.20711,-14.4345,4,0.441204
155,71,1,2,24,2,13.0469,-7.26936,3,0.621965
155,72,1,2,65,2,10.1582,8.70708,3,0.618504
155,73,1,2,28,2,-2.52641,-15.693,3,0.456373
155,71,1,3,24,2,14.7014,-6.02557,3,0.705373
155,72,1,3,65,2,11.9515,9.15868,3,0.504694
155,73,1,3,28,2,-0.867965,-14.4494,3,0.522145
155,75,-1,0,71,2,14.3352,-7.51246,1,0.497156
155,76,-1,0,73,2,-1.46861,-16.063,1,0.504667
155,77,-1,0,59,2,8.5709,-10.3075,1,0.748267
155,75,0,1,71,2,13.6577,-8.13288,4,0.495911
155,78,-1,0,1,2,10.7976,13.0179,1,0.515333
156,0,-1,0,4294967295,1,-14.8093,-6.52546,1,0.346666
156,0,0,1,4294967295,1,-14.579,-5.71409,8,1.04573
156,0,0,2,4294967295,1,-15.6274,-6.70002,8,1.04573
156,0,0,3,4294967295,1,-14.3221,-7.19741,8,1.04574
156,1,-1,0,4294967295,2,9.388,13.4375,1,0.424188
156,1,0,1,4294967295,2,8.66018,12.8414,4,0.930774
156,1,1,2,4294967295,2,9.98099,12.7384,3,0.986705
156,1,1,3,4294967295,2,8.41009,14.1486,3,1.08019
156,6,-1,0,2,3,-18.5006,5.86851,1,0.492604
156,4,-1,0,0,1,-12.178,-9.15357,1,0.524956
156,6,0,4,2,3,-18.7209,4.61063,0,0.493824
156,6,4,5,2,3,-19.249,3.36624,0,0.495938
156,6,5,6,2,3,-19.4288,2.07406,0,0.498379
156,6,6,7,2,3,-20.2044,1.02924,0,0.500493
156,6,7,8,2,3,-20.5214,-0.228334,0,0.501714
156,4,0,1,0,1,-13.0529,-9.45963,8,1.65938
156,4,0,2,0,1,-11.5645,-9.72209,8,1.53922
156,17,-1,0,3,4,4.44669,5.90548,1,0.0497181
156,18,-1,0,9,4,4.91262,-11.5461,1,0.181932
156,17,0,4,3,4,3.43974,6.09485,2,0.0497181
156,18,0,1,9,4,5.63417,-10.7918,4,0.200025
156,22,-1,0,1,2,-10.4077,1.1548,1,0.10206
156,22,0,1,1,2,-10.1238,0.292885,4,0.0928555
156,18,1,2,9,4,4.36486,-10.7054,3,0.260764
156,22,1,2,1,2,-9.67188,1.5221,3,0.0843263
156,18,1,3,9,4,5.90326,-12.0194,3,0.173579
156,22,1,3,1,2,-11.3087,0.938387,3,0.101964
156,24,-1,0,22,2,13.4016,-10.0349,1,0.618187
156,18,0,4,9,4,4.12279,-12.2307,2,0.170384
156,24,0,1,22,2,14.2264,-10.4395,4,0.635189
156,18,4,5,9,4,3.34401,-12.5537,3,0.161866
156,24,1,2,22,2,13.6261,-9.26711,3,0.757118
156,24,1,3,22,2,12.9832,-10.893,3,0.559167
156,27,-1,0,23,4,-14.4745,0.374716,1,0.0856309
156,28,-1,0,24,2,-0.602687,-18.521,1,0.596744
156,27,0,1,23,4,-15.26,-0.340934,4,0.0689923
156,27,1,2,23,4,-13.9807,-0.485032,3,0.0701306
156,28,0,1,24,2,-1.43324,-18.93,4,0.585643
156,27,1,3,23,4,-15.2425,0.902229,3,0.0614129
156,30,-1,0,9,4,-10.8616,-14.8999,1,0.462655
156,27,0,4,23,4,-13.7141,1.14214,2,0.0936853
156,30,0,1,9,4,-11.7489,-14.4726,4,0.579202
156,33,-1,0,17,4,-0.30328,4.14967,1,0.440021
156,30,1,2,9,4,-11.6245,-15.7415,3,0.567817
156,33,0,1,17,4,-0.323326,5.23836,4,0.385509
156,30,1,3,9,4,-10.4669,-14.2371,3,0.807043
156,33,1,2,17,4,-1.19938,4.3578,3,0.347571
156,30,0,4,9,4,-9.88523,-15.0666,2,0.398931
156,33,1,3,17,4,0.763514,4.54892,3,0.4473
156,30,4,5,9,4,-9.16137,-15.3338,3,0.365905
156,27,4,5,23,4,-12.753,1.86155,3,0.0937466
156,28,1,2,24,2,-0.157569,-19.2143,3,0.558007
156,33,0,4,17,4,-0.222183,3.08563,2,0.526685
156,37,-1,0,30,4,2.57887,-17.9874,1,0.150383
156,38,-1,0,27,4,-13.7248,0.0861965,1,0.968638
156,33,4,5,17,4,-0.411552,1.70356,3,0.4851
156,37,0,1,30,4,3.49142,-18.4997,4,0.148289
156,38,0,1,27,4,-13.3192,-0.89693,4,0.957103
156,40,-1,0,33,4,0.264633,3.57655,1,0.832875
156,37,1,2,30,4,3.19662,-17.2651,3,0.155788
156,28,1,3,24,2,-0.924396,-17.6983,3,0.610701
156,37,1,3,30,4,2.26478,-18.7921,3,0.147825
156,38,1,2,27,4,-12.9586,0.318396,3,0.958087
156,37,0,4,30,4,1.61049,-17.5173,2,0.144398
156,39,-1,0,22,2,-7.75118,-14.2446,1,0.375582
156,42,-1,0,17,4,5.24783,5.73222,1,0.743465
156,42,0,1,17,4,6.06781,6.36839,4,0.748269
156,42,1,2,17,4,4.81651,6.59622,3,0.736026
156,44,-1,0,24,2,20.82,-5.35004,1,0.173237
156,38,1,3,27,4,-14.5827,-0.652438,3,0.951943
156,42,1,3,17,4,6.00124,5.11286,3,0.80187
156,44,0,1,24,2,20.8735,-6.27171,4,0.163621
156,42,0,4,17,4,4.45912,5.06757,2,0.743818
156,4,0,3,0,1,-11.8174,-8.4043,8,1.65285
156,36,-1,0,1,2,16.5791,2.9035,1,0.180104
156,45,-1,0,4,1,-6.33302,-8.95033,1,0.422013
156,44,1,2,24,2,21.6163,-5.18728,3,0.16013
156,45,0,1,4,1,-6.82771,-8.26719,8,1.25567
156,45,0,2,4,1,-6.70224,-9.70089,8,1.30082
156,46,-1,0,28,2,1.54844,-22.7952,1,0
156,45,0,3,4,1,-5.50367,-8.98351,8,1.25883
156,40,0,1,33,4,0.538039,2.54867,4,0.799187
156,46,0,1,28,2,1.84658,-23.6597,4,0
156,46,1,2,28,2,2.26615,-22.4084,3,0
156,40,1,2,33,4,1.10536,3.6793,3,0.802375
156,46,1,3,28,2,0.619259,-23.127,3,0
156,40,1,3,33,4,-0.734218,2.71259,3,0.775461
156,37,4,5,30,4,0.494092,-16.74,3,0.134993
156,40,0,4,33,4,0.0930142,4.6142,2,0.853473
156,48,-1,0,37,4,1.15377,-0.817922,1,0.293896
156,48,0,1,37,4,1.75305,0.0591261,4,0.373031
156,50,-1,0,4,1,-12.8871,-8.87714,1,0.207998
156,51,-1,0,6,3,-19.278,5.99037,1,0.198799
156,48,1,2,37,4,0.526266,-0.17754,3,0.53275
156,50,0,1,4,1,-13.7269,-8.96915,8,0.59243
156,51,0,1,6,3,-19.963,6.7829,4,0.167934
156,44,1,3,24,2,19.8621,-5.4064,3,0.166065
156,48,1,3,37,4,1.98838,-1.17324,3,0.318751
156,50,0,2,4,1,-12.4609,-9.68505,8,0.62064
156,51,1,2,6,3,-20.3637,5.55708,3,0.147043
156,80,1,3,46,2,3.05703,-22.8189,3,0
156,52,-1,0,44,2,20.2756,-4.75378,1,0.173408
156,48,0,4,37,4,0.523583,-1.69221,2,0.249299
156,53,-1,0,28,2,-0.125163,-20.0823,1,0.428809
156,54,-1,0,49,2,3.53807,-22.0438,1,0.207067
156,51,1,3,6,3,-18.664,6.73175,3,0.167684
156,39,0,1,22,2,-6.85521,-14.2382,4,0.367128
156,48,4,5,37,4,-0.477671,-2.63769,3,0.225661
156,53,0,1,28,2,0.140976,-20.9606,4,0.434101
156,50,0,3,4,1,-12.5343,-8.12731,8,0.68847
156,55,-1,0,48,4,1.29949,-1.61567,1,0.3372
156,39,1,2,22,2,-7.9484,-13.4693,3,0.36179
156,53,1,2,28,2,0.616431,-19.7311,3,0.453037
156,53,1,3,28,2,-1.15628,-20.5066,3,0.431242
156,39,1,3,22,2,-7.68954,-15.2401,3,0.373332
156,36,0,1,1,2,17.2717,3.50877,4,0.195196
156,52,0,1,44,2,20.782,-3.99408,4,0.166771
156,36,1,2,1,2,15.9556,3.43089,3,0.239637
156,58,-1,0,46,2,0.904007,-22.3212,1,0.168267
156,36,1,3,1,2,17.3205,2.20334,3,0.173245
156,59,-1,0,24,2,8.41821,-10.523,1,0.45484
156,52,1,2,44,2,19.5328,-4.41549,3,0.17287
156,59,0,1,24,2,7.78587,-9.89109,4,0.755623
