seconds,id,lineage,generation,cell,parent,x,y,role,vx,vy,hue,mature
1440,1825,2,30,3,1,2.50387,10.71,3,-0.087947,0.0286395,0.091,1
1440,1827,2,32,0,-1,-8.34642,-4.91071,1,0.241992,0.110113,0.101,0
1440,1827,2,32,1,0,-7.69724,-5.84909,4,0.169535,0.0500058,0.101,0
1440,1827,2,32,2,1,-7.4676,-4.58218,3,0.359329,-0.000469522,0.101,0
1440,1828,2,32,0,-1,-9.15419,-12.3751,1,-0.376984,-0.150598,0.097,0
1440,1828,2,32,1,0,-8.28782,-13.1135,4,-0.25206,-0.00844106,0.097,0
1440,1828,2,32,2,1,-8.27131,-11.8226,6,-0.478049,-0.0101178,0.097,0
1440,1829,2,31,0,-1,-13.6784,-12.2861,1,-0.44577,-0.371062,0.098,1
1440,1829,2,31,1,0,-13.5184,-13.4077,4,0.0144603,-0.289604,0.098,1
1440,1829,2,31,2,1,-12.6453,-12.4586,3,-0.341921,0.0356103,0.098,1
1440,1829,2,31,3,1,-14.4756,-12.4431,3,-0.384489,-0.680825,0.098,1
1440,1831,53,29,0,-1,-6.95813,17.9121,1,0.341075,0.369891,0.117,0
1440,1831,53,29,1,0,-6.12886,18.6498,4,0.641425,0.0839302,0.117,0
1440,1831,53,29,2,1,-7.50133,19.0765,3,0.793447,0.463927,0.117,0
1440,1831,53,29,3,1,-6.08248,17.4461,3,0.380591,0.0870173,0.117,0
1440,1832,2,29,0,-1,5.28024,1.15955,1,0.221578,-0.310659,0.091,0
1440,1833,2,31,0,-1,2.69066,9.78467,1,-0.324572,-0.0549691,0.092,0
1440,1834,2,29,0,-1,8.03285,-8.22594,1,-0.429973,-0.312923,0.097,1
1440,1834,2,29,1,0,7.49699,-9.24165,4,-0.251641,-0.395669,0.097,1
1440,1834,2,29,2,1,8.76187,-9.0179,3,-0.314312,-0.126849,0.097,1
1440,1834,2,29,3,1,7.24505,-7.95813,3,-0.481862,-0.414248,0.097,1
1440,1837,52,26,0,-1,2.11409,3.55992,1,-0.432613,-0.511827,0.117,0
1440,1838,2,29,0,-1,-2.80277,1.9547,1,-0.219492,0.118262,0.092,0
1440,1839,2,32,0,-1,-14.0826,-12.9903,1,-0.155377,-0.540934,0.097,0
1440,1839,2,32,1,0,-15.2052,-13.1717,4,-0.170784,-0.412282,0.097,0
1440,1841,2,32,0,-1,-4.09242,-13.8347,1,-0.135608,0.473063,0.096,0
1440,1844,2,33,0,-1,12.5192,9.08037,1,-0.805463,-0.262773,0.094,1
1440,1844,2,33,1,0,11.3808,9.51614,4,-0.600374,0.228933,0.094,1
1440,1844,2,33,2,1,11.2012,8.22091,3,-1.29339,0.320094,0.094,1
1440,1844,2,33,3,1,12.627,9.97483,3,-0.303951,-0.458281,0.094,1
1440,1847,2,31,0,-1,-9.33549,-8.38294,1,-0.497873,0.261388,0.098,0
1440,1847,2,31,1,0,-8.36605,-7.82867,4,-0.147962,-0.182546,0.098,0
1440,1849,2,34,0,-1,11.7898,8.80733,1,-1.10957,0.236793,0.095,0
1440,1849,2,34,1,0,10.658,8.4107,4,-1.04346,0.0687085,0.095,0
1440,1849,2,34,2,1,11.9209,8.02458,3,-1.15546,-0.677084,0.095,0
1440,1850,2,31,0,-1,2.54421,-16.4792,1,0.702444,0.149229,0.096,0
1440,1850,2,31,1,0,1.37664,-16.6213,4,0.613482,0.0237862,0.096,0
1440,1850,2,31,2,1,1.80803,-17.8218,3,0.506626,0.0970203,0.096,0
1440,1852,2,30,0,-1,11.8129,-12.0644,1,0.567383,0.117442,0.097,0
1470,1526,2,28,0,-1,1.46793,-3.50115,1,-0.335271,0.368621,0.098,1
1470,1526,2,28,1,0,1.86496,-2.42771,4,0.187198,0.181963,0.098,1
1470,1526,2,28,2,1,0.620819,-2.76233,3,-0.0170085,0.870521,0.098,1
1470,1526,2,28,3,1,2.28191,-3.6796,3,-0.42403,-0.0246327,0.098,1
1470,1620,2,27,0,-1,-0.0208827,3.54628,1,0.751157,-0.330759,0.092,1
1470,1620,2,27,1,0,0.635308,4.35755,4,0.255503,0.0708939,0.092,1
1470,1620,2,27,2,1,-0.712181,4.02291,3,0.397934,-0.327755,0.092,1
1470,1620,2,27,3,1,0.636152,3.17769,3,1.02193,0.0267658,0.092,1
1470,1666,2,30,0,-1,-4.98082,14.9574,1,-0.364133,0.723538,0.098,1
1470,1666,2,30,1,0,-3.74682,14.7083,4,-0.430037,0.19095,0.098,1
1470,1666,2,30,2,1,-4.62241,15.7713,3,0.108403,0.617653,0.098,1
1470,1666,2,30,4,1,-3.11289,14.7284,1,-0.394227,-0.129807,0.098,1
1470,1668,2,29,0,-1,-1.20107,-16.6384,1,-0.436471,0.268578,0.098,1
1470,1668,2,29,1,0,-1.27489,-15.4913,4,0.335716,0.324307,0.098,1
1470,1668,2,29,2,1,-2.26918,-16.3047,3,-0.284274,1.05257,0.098,1
1470,1722,2,31,0,-1,17.2111,18.7363,1,0.290249,0.188091,0.096,1
1470,1722,2,31,1,0,17.5678,19.8851,4,-0.0124897,0.282282,0.096,1
1470,1722,2,31,2,1,16.4027,19.3849,3,0.122803,-0.0306218,0.096,1
1470,1722,2,31,3,1,18.0663,18.6751,3,0.294779,0.408863,0.096,1
1470,1728,2,31,0,-1,0.876588,-10.9508,1,-0.354628,0.35755,0.098,1
1470,1728,2,31,1,0,0.388467,-9.90171,4,-0.37947,0.307153,0.098,1
1470,1728,2,31,2,1,0.017083,-11.1352,3,-0.264691,0.271742,0.098,1
1470,1728,2,31,3,1,1.52805,-10.5179,3,-0.337407,0.333423,0.098,1
1470,1728,2,31,4,3,2.55599,-11.349,3,-0.222101,0.470237,0.098,1
1470,1744,2,30,0,-1,-12.683,-7.28405,1,0.559877,0.389512,0.099,1
1470,1744,2,30,1,0,-11.5523,-7.02272,4,0.322357,0.284221,0.099,1
1470,1744,2,30,2,1,-12.3887,-6.04425,3,0.183223,0.24807,0.099,1
1470,1744,2,30,3,1,-12.5182,-7.96935,3,-0.124141,0.537879,0.099,1
1470,1761,52,25,0,-1,-6.23205,6.79136,1,-0.253837,0.0358894,0.116,1
1470,1761,52,25,1,0,-7.23826,7.16994,4,-0.23553,0.0863633,0.116,1
1470,1761,52,25,2,1,-6.62146,5.93174,3,-0.200153,0.0974406,0.116,1
1470,1761,52,25,3,1,-6.10869,7.61572,3,-0.227991,0.0297015,0.116,1
1470,1761,52,25,4,3,-7.12602,7.94183,1,-0.211678,0.134802,0.116,1
1470,1761,52,25,5,4,-7.81594,8.7014,1,-0.132639,0.242383,0.116,1
1470,1761,52,25,6,5,-8.37548,9.61904,4,-0.000298786,0.345909,0.116,1
1470,1761,52,25,7,6,-8.97407,8.3918,3,-0.294614,0.483697,0.116,1
1470,1761,52,25,8,6,-7.20914,9.23374,3,-0.0641076,0.171415,0.116,1
1470,1769,2,33,0,-1,12.5598,7.27099,1,-0.395878,-0.284309,0.096,1
1470,1769,2,33,1,0,11.313,6.99164,4,-0.546942,-0.154281,0.096,1
1470,1769,2,33,2,1,12.28,6.17568,3,-0.730634,-0.34607,0.096,1
1470,1769,2,33,3,1,11.8486,8.17936,3,-0.324019,-0.325015,0.096,1
1470,1773,2,32,0,-1,12.3395,7.8788,1,-0.67613,-0.584507,0.095,1
1470,1773,2,32,1,0,11.1851,7.87625,4,-0.677971,-0.255374,0.095,1
1470,1773,2,32,2,1,12.0408,6.9136,3,-0.72357,-0.39421,0.095,1
1470,1773,2,32,3,1,12.2185,8.76966,3,-0.172499,-0.709057,0.095,1
1470,1776,2,29,0,-1,8.29679,-5.45174,1,-0.30538,0.514047,0.099,1
1470,1776,2,29,1,0,7.13411,-5.71769,4,-0.192622,0.0578459,0.099,1
1470,1776,2,29,2,1,7.9004,-6.79211,3,0.141658,0.298939,0.099,1
1470,1776,2,29,3,1,7.76576,-4.54947,3,-0.408672,0.183043,0.099,1
1470,1782,2,31,0,-1,-5.83785,14.8172,1,-0.244663,-0.142761,0.097,0
1470,1782,2,31,1,0,-6.75408,13.9977,4,-0.0249448,-0.439891,0.097,0
1470,1782,2,31,2,1,-5.36883,13.7471,3,0.10012,0.429945,0.097,0
1470,1782,2,31,3,1,-6.75083,15.311,3,-1.11283,-0.402861,0.097,0
1470,1785,2,30,0,-1,8.32886,-6.21774,1,-0.131772,0.52449,0.099,0
1470,1785,2,30,1,0,7.65674,-5.27135,4,-0.455916,0.274647,0.099,0
1470,1785,2,30,2,1,7.1751,-6.47967,3,-0.0350218,0.092607,0.099,0
1470,1792,2,29,0,-1,9.27345,-11.4836,1,0.306363,0.296722,0.097,1
1470,1792,2,29,1,0,10.1277,-10.7288,4,0.346872,0.253003,0.097,1
1470,1792,2,29,2,1,8.85647,-10.5594,3,0.354482,0.231656,0.097,1
1470,1792,2,29,3,1,9.87278,-12.0185,3,0.277182,0.257939,0.097,1
1470,1804,2,32,0,-1,13.9375,-8.39266,1,0.0911357,-0.499005,0.094,1
1470,1804,2,32,1,0,13.2893,-9.31274,4,-0.0677045,-0.36099,0.094,1
1470,1804,2,32,2,1,14.5503,-9.17691,3,-0.0240366,-0.624608,0.094,1
1470,1804,2,32,3,1,13.0965,-8.02646,3,0.0805173,-0.329332,0.094,1
1470,1805,2,28,0,-1,-0.92305,-0.966125,1,0.219467,-0.423026,0.091,1
1470,1805,2,28,1,0,0.078137,-1.36021,4,0.336857,-0.113925,0.091,1
1470,1805,2,28,2,1,-0.462421,-0.0679576,3,0.0220376,-0.241299,0.091,1
1470,1805,2,28,3,1,-1.03475,-1.74827,3,0.449951,-0.462817,0.091,1
1470,1808,2,30,0,-1,5.89799,-9.30654,1,-0.322273,0.210264,0.097,1
1470,1808,2,30,1,0,5.40211,-8.28038,4,-0.0372535,0.358471,0.097,1
1470,1808,2,30,2,1,4.84366,-9.42495,3,-0.332616,0.502668,0.097,1
1470,1808,2,30,3,1,6.59993,-8.88946,3,-0.202796,0.0342304,0.097,1
1470,1810,2,31,0,-1,-13.1886,-12.9387,1,-0.365596,-0.318108,0.098,1
1470,1810,2,31,1,0,-13.9541,-13.816,4,-0.0405371,-0.601792,0.098,1
1470,1810,2,31,2,1,-12.6756,-13.7923,3,-0.0395897,-0.0723092,0.098,1
1470,1810,2,31,3,1,-14.0919,-12.5213,3,-0.496519,-0.649527,0.098,1
1470,1816,2,31,0,-1,3.34375,-9.94481,1,-0.151101,0.424357,0.096,1
1470,1816,2,31,1,0,2.36688,-9.33746,4,0.0694505,0.789902,0.096,1
1470,1816,2,31,2,1,2.59018,-10.5826,3,-0.650035,0.635193,0.096,1
1470,1816,2,31,3,1,3.6727,-9.18764,3,0.120887,0.340089,0.096,1
1470,1819,2,33,0,-1,20.234,-12.5749,1,0.232124,-0.0587038,0.093,1
1470,1819,2,33,1,0,20.9605,-13.4221,4,0.117014,-0.151989,0.093,1
1470,1819,2,33,2,1,21.0209,-12.1596,3,0.300143,-0.151281,0.093,1
1470,1821,2,28,0,-1,-1.54186,5.17348,1,-0.0679131,-0.351533,0.092,1
1470,1821,2,28,1,0,-0.486347,5.00265,4,0.187554,0.121987,0.092,1
1470,1821,2,28,2,1,-1.22533,6.17942,3,-0.366758,-0.28369,0.092,1
1470,1821,2,28,3,1,-1.53941,4.62159,3,0.543966,-0.310386,0.092,1
1470,1823,2,32,0,-1,-13.3152,-8.71705,1,0.531459,0.0856067,0.099,1
1470,1823,2,32,1,0,-13.3555,-7.50125,4,0.224074,0.118564,0.099,1
1470,1823,2,32,2,1,-14.3832,-8.2803,3,0.129358,0.264407,0.099,1
1470,1823,2,32,3,1,-12.0867,-8.15294,3,0.0111515,-0.0576471,0.099,1
1470,1823,2,32,4,3,-10.8329,-8.48279,3,0.0378528,0.0118372,0.099,1
1470,1828,2,32,0,-1,-12.3586,-13.0092,1,-0.330581,0.0400821,0.097,0
1470,1828,2,32,1,0,-11.9081,-14.0735,4,0.181543,0.258201,0.097,0
1470,1828,2,32,2,1,-11.186,-13.0022,6,-0.203031,0.53227,0.097,0
1470,1829,2,31,0,-1,-18.2227,-12.9281,1,-0.257712,0.67057,0.098,1
1470,1829,2,31,1,0,-18.5055,-11.8111,4,-0.536076,0.562282,0.098,1
1470,1829,2,31,2,1,-19.1453,-12.9176,3,-0.443437,0.453887,0.098,1
1470,1829,2,31,3,1,-17.4374,-12.5523,3,-0.423308,0.683298,0.098,1
1470,1832,2,29,0,-1,4.98401,3.62553,1,0.131919,0.0250416,0.091,1
1470,1832,2,29,1,0,5.56902,4.504,4,-0.0437444,0.141068,0.091,1
1470,1832,2,29,2,1,5.74195,3.34965,3,0.190821,0.172186,0.091,1
1470,1834,2,29,0,-1,4.36732,-18.2118,1,0.0940073,-0.328125,0.097,1
1470,1834,2,29,1,0,4.87837,-19.2418,4,0.143744,-0.304648,0.097,1
1470,1834,2,29,2,1,5.44601,-18.0885,3,0.125634,-0.298514,0.097,1
1470,1834,2,29,3,1,3.693,-18.6948,3,0.121553,-0.347371,0.097,1
1470,1837,52,26,0,-1,-5.61964,6.23318,1,-0.338383,-0.055409,0.117,0
1470,1837,52,26,1,0,-5.94701,5.22328,4,-0.767566,0.0865442,0.117,0
1470,1837,52,26,2,1,-4.64869,5.69116,3,-0.562585,-0.460422,0.117,0
1470,1838,2,29,0,-1,-0.160648,-0.797524,1,0.169483,-0.14975,0.092,0
1470,1838,2,29,1,0,-0.335836,-1.89085,4,0.522445,-0.201335,0.092,0
1470,1838,2,29,2,1,0.853531,-1.17854,3,0.301417,0.180706,0.092,0
1470,1839,2,32,0,-1,-18.854,-13.4451,1,-0.128569,0.59074,0.097,0
1470,1839,2,32,1,0,-19.4503,-12.4031,4,-0.282942,0.488078,0.097,0
1470,1841,2,32,0,-1,3.78515,-10.6213,1,-0.246966,0.358984,0.096,0
1470,1841,2,32,1,0,3.413,-11.6984,4,-0.0539041,0.292464,0.096,0
1470,1844,2,33,0,-1,13.6854,12.7137,1,0.138733,0.0627989,0.094,1
1470,1844,2,33,1,0,14.8543,13.0231,4,0.154864,0.0569243,0.094,1
1470,1844,2,33,2,1,13.867,13.8222,3,0.191479,0.09701,0.094,1
1470,1844,2,33,3,1,14.1067,11.9129,3,0.257536,-0.00875882,0.094,1
1470,1847,2,31,0,-1,-5.80738,-4.37328,1,-0.34565,0.35771,0.098,1
1470,1847,2,31,1,0,-6.25104,-3.26794,4,0.00110792,0.508331,0.098,1
1470,1847,2,31,2,1,-7.08618,-4.26315,3,-0.539102,0.947718,0.098,1
1470,1847,2,31,3,1,-5.11052,-3.86855,3,-0.129461,0.247187,0.098,1
1470,1849,2,34,0,-1,8.0697,7.49151,1,0.414588,-0.136841,0.095,1
1470,1849,2,34,1,0,9.21989,7.14436,4,0.307081,-0.515504,0.095,1
1470,1849,2,34,2,1,8.80322,8.35495,3,0.720848,-0.378019,0.095,1
1470,1849,2,34,3,1,8.00674,6.64787,3,0.19825,-0.204229,0.095,1
1470,1850,2,31,0,-1,-3.18521,-13.8582,1,-0.898239,0.501164,0.096,1
1470,1850,2,31,1,0,-3.09146,-12.7015,4,0.133028,0.423634,0.096,1
1470,1850,2,31,2,1,-4.28611,-13.206,3,-0.313036,1.46255,0.096,1
1470,1850,2,31,3,1,-2.25425,-13.7305,3,-0.677816,-0.254105,0.096,1
1470,1852,2,30,0,-1,12.675,-13.7796,1,-0.291476,0.604992,0.097,1
1470,1852,2,30,1,0,12.7342,-12.6351,4,0.428652,0.569262,0.097,1
1470,1852,2,30,2,1,11.6397,-13.3166,3,-0.078879,1.33425,0.097,1
1470,1852,2,30,3,1,13.5175,-13.7015,3,-0.261414,0.0569395,0.097,1
1470,1857,54,32,0,-1,16.4427,18.5018,1,0.294425,0.176149,0.121,0
1470,1858,2,35,0,-1,7.70657,13.4314,1,-0.198443,-0.677849,0.096,1
1470,1858,2,35,1,0,8.73806,12.7788,4,0.0508346,-0.23721,0.096,1
1470,1858,2,35,2,1,8.76192,14.0333,3,-0.53634,-0.222435,0.096,1
1470,1858,2,35,3,1,7.48124,12.3942,3,0.123144,-0.473352,0.096,1
1470,1859,2,32,0,-1,1.87495,-19.595,1,-0.366434,-0.251625,0.097,1
1470,1859,2,32,1,0,0.865686,-19.0594,4,-0.117246,0.218311,0.097,1
1470,1859,2,32,2,1,1.0248,-20.3402,3,-0.785641,0.134181,0.097,1
1470,1859,2,32,3,1,2.15415,-18.7478,3,0.081054,-0.610626,0.097,1
1470,1861,2,32,0,-1,1.03208,-11.7518,1,-0.145043,0.420005,0.097,0
1470,1861,2,32,1,0,0.490758,-12.763,4,0.263885,0.204994,0.097,0
1470,1862,2,34,0,-1,13.6271,19.6936,1,0.059758,0.179129,0.093,1
1470,1862,2,34,1,0,13.8706,20.8713,4,0.0948337,0.172202,0.093,1
1470,1862,2,34,2,1,12.7667,20.2543,3,0.0759478,0.204476,0.093,1
1470,1862,2,34,3,1,14.4609,19.7023,3,0.0620406,0.156795,0.093,1
1470,1863,2,31,0,-1,7.13995,-8.11606,1,-0.211044,0.247051,0.096,1
1470,1863,2,31,1,0,6.62989,-7.09075,4,-0.23927,0.232977,0.096,1
1470,1863,2,31,2,1,6.13568,-8.3212,3,-0.0558066,0.157614,0.096,1
1470,1863,2,31,3,1,7.81116,-7.65048,3,-0.221777,0.269105,0.096,1
1470,1868,2,32,0,-1,-6.15729,-5.11127,1,-0.570229,0.453185,0.098,0
1470,1868,2,32,1,0,-6.40507,-4.00275,4,-0.286674,0.507981,0.098,0
1470,1868,2,32,2,1,-7.26607,-4.97897,3,-0.455555,0.700202,0.098,0
1470,1870,2,35,0,-1,13.4735,18.9039,1,0.0637337,0.178065,0.092,0
1470,1870,2,35,1,0,13.1918,17.7396,4,0.0202736,0.188518,0.092,0
1470,1871,2,30,0,-1,3.70047,-17.757,1,-0.000845362,-0.466046,0.096,0
1470,1873,2,31,0,-1,-15.4672,-11.2789,1,-0.45793,0.250201,0.098,1
1470,1873,2,31,1,0,-16.5934,-11.0561,4,-0.470075,0.169146,0.098,1
1470,1873,2,31,2,1,-15.9846,-12.1768,3,-0.286316,0.285799,0.098,1
1470,1873,2,31,3,1,-15.423,-10.4663,3,-0.395787,0.0185292,0.098,1
1470,1874,2,33,0,-1,13.5276,-5.76366,1,0.211794,0.267637,0.094,1
1470,1874,2,33,1,0,13.7787,-4.67148,4,0.0444231,0.313071,0.094,1
1470,1874,2,33,2,1,12.7138,-5.35333,3,0.169756,0.130276,0.094,1
1470,1874,2,33,3,1,14.4653,-5.78925,3,0.253572,0.443447,0.094,1
1470,1875,2,34,0,-1,14.4338,12.4474,1,0.155615,0.106676,0.094,0
1470,1875,2,34,1,0,13.3357,11.9213,4,0.213898,0.0766804,0.094,0
1470,1875,2,34,2,1,14.4308,11.2546,3,0.213726,0.0443069,0.094,0
1470,1876,2,32,0,-1,-14.6814,-11.4656,1,-0.404419,0.537612,0.097,0
1470,1877,2,34,0,-1,12.8576,-6.21137,1,0.296903,0.132874,0.095,0
1470,1878,2,33,0,-1,-13.6303,-9.52199,1,0.043618,0.285985,0.1,0
1470,1878,2,33,1,0,-14.2968,-10.5143,4,-0.346189,0.479919,0.1,0
1470,1878,2,33,2,1,-13.0332,-10.7795,3,-0.559957,-0.553857,0.1,0
1470,1878,2,33,3,1,-14.3715,-9.21553,3,0.382952,0.461229,0.1,0
1470,1880,2,31,0,-1,-13.3097,-8.05251,1,0.0159469,-0.237393,0.098,1
1470,1880,2,31,1,0,-12.5304,-8.83563,4,0.50431,0.141257,0.098,1
1470,1880,2,31,2,1,-12.0922,-7.52637,3,0.628707,0.07667,0.098,1
1470,1880,2,31,3,1,-13.845,-8.61187,3,0.277192,-0.175975,0.098,1
1470,1881,2,34,0,-1,13.3543,7.59268,1,0.114499,-1.10227,0.095,0
1470,1881,2,34,1,0,13.9078,8.71211,4,0.0498505,-0.841513,0.095,0
1470,1881,2,34,2,1,12.8647,8.13848,3,-0.47462,0.101103,0.095,0
1470,1883,2,29,0,-1,-1.66911,4.26847,1,0.0120571,-0.350712,0.091,0
1470,1884,2,35,0,-1,7.26728,7.45777,1,0.41462,-0.12253,0.095,0
1470,1884,2,35,1,0,6.11618,7.13165,4,0.406398,-0.121985,0.095,0
1500,1526,2,28,0,-1,0.983087,3.72878,1,0.238933,-0.218206,0.098,1
1500,1526,2,28,1,0,2.08692,3.43108,4,0.293411,-0.086109,0.098,1
1500,1526,2,28,2,1,1.78766,4.69066,3,-0.0272974,-0.19983,0.098,1
1500,1526,2,28,3,1,0.909898,2.82048,3,0.23504,0.121115,0.098,1
1500,1620,2,27,0,-1,2.17451,7.29241,1,0.228952,0.246986,0.092,1
1500,1620,2,27,1,0,2.47729,8.29815,4,0.145352,0.270073,0.092,1
1500,1620,2,27,2,1,1.28336,7.61107,3,0.204344,0.149728,0.092,1
1500,1620,2,27,3,1,2.95868,7.22666,3,0.204489,0.30066,0.092,1
1500,1668,2,29,0,-1,-1.93269,-14.9514,1,1.20448,-0.545997,0.098,1
1500,1668,2,29,1,0,-1.45817,-13.9053,4,0.0972459,-0.0910914,0.098,1
1500,1668,2,29,2,1,-2.71667,-14.0661,3,0.0146337,0.0058327,0.098,1
1500,1728,2,31,0,-1,-6.16674,-4.90027,1,-0.226425,0.390709,0.098,1
1500,1728,2,31,1,0,-6.55363,-3.79675,4,-0.273719,0.341364,0.098,1
1500,1728,2,31,2,1,-7.23911,-4.86338,3,-0.143916,0.220936,0.098,1
1500,1728,2,31,3,1,-5.36178,-4.31169,3,-0.184948,0.506033,0.098,1
1500,1728,2,31,4,3,-4.1333,-4.75817,3,-0.070287,0.717028,0.098,1
1500,1744,2,30,0,-1,-7.88939,-13.4064,1,0.684415,-0.0626363,0.099,1
1500,1744,2,30,1,0,-6.7512,-13.558,4,0.366184,-0.593695,0.099,1
1500,1744,2,30,2,1,-7.45453,-12.4408,3,0.712785,-0.0425334,0.099,1
1500,1744,2,30,3,1,-7.87102,-14.2343,3,0.0314753,-0.208082,0.099,1
1500,1761,52,25,0,-1,-16.8418,6.57638,1,-0.231246,-0.309448,0.116,1
1500,1761,52,25,1,0,-17.3539,5.65638,4,-0.326847,-0.256109,0.116,1
1500,1761,52,25,2,1,-16.0758,6.20538,3,-0.248503,-0.427274,0.116,1
1500,1761,52,25,3,1,-17.5725,6.86053,3,-0.205653,-0.234197,0.116,1
1500,1761,52,25,4,3,-18.0986,5.94789,1,-0.30702,-0.168218,0.116,1
1500,1761,52,25,5,4,-19.0118,5.51009,1,-0.356137,-0.0644835,0.116,1
1500,1761,52,25,6,5,-20.0437,5.25423,4,-0.368289,-0.0211424,0.116,1
1500,1761,52,25,7,6,-18.9858,4.39002,3,-0.355741,-0.00132657,0.116,1
1500,1761,52,25,8,6,-19.3205,6.25328,3,-0.349367,-0.0412197,0.116,1
1500,1769,2,33,0,-1,4.1385,-2.12445,1,0.00386362,-0.526355,0.096,1
1500,1769,2,33,1,0,4.94902,-3.00734,4,0.145995,-0.399206,0.096,1
1500,1769,2,33,2,1,5.21709,-1.74189,3,0.00579507,-0.382613,0.096,1
1500,1769,2,33,3,1,3.64915,-2.83703,3,0.138344,-0.453588,0.096,1
1500,1773,2,32,0,-1,12.7058,16.0178,1,0.0409032,-0.0352303,0.095,1
1500,1773,2,32,1,0,11.5071,15.9809,4,0.0197238,0.596564,0.095,1
1500,1773,2,32,2,1,12.4846,15.2142,3,-0.303488,0.105639,0.095,1
1500,1773,2,32,3,1,12.5903,16.7337,3,0.145529,0.38702,0.095,1
1500,1792,2,29,0,-1,17.8854,-5.46044,1,-0.214425,0.257703,0.097,1
1500,1792,2,29,1,0,17.3636,-4.40806,4,-0.2796,0.194085,0.097,1
1500,1792,2,29,2,1,16.6026,-5.48537,3,0.046305,-0.0749418,0.097,1
1500,1792,2,29,3,1,18.5695,-4.89684,3,-0.238763,0.24051,0.097,1
1500,1804,2,32,0,-1,19.1055,-10.1715,1,-0.277523,-0.349814,0.094,1
1500,1804,2,32,1,0,17.9964,-10.1239,4,-0.259702,-0.188017,0.094,1
1500,1804,2,32,2,1,18.8782,-11.0304,3,-0.306215,-0.237848,0.094,1
1500,1804,2,32,3,1,19.0954,-9.34424,3,-0.198802,-0.27904,0.094,1
1500,1805,2,28,0,-1,-0.661381,6.39551,1,0.418639,0.156993,0.091,1
1500,1805,2,28,1,0,-0.0871777,7.30376,4,0.124927,0.336453,0.091,1
1500,1805,2,28,2,1,-1.47868,7.11576,3,0.196006,-0.193335,0.091,1
1500,1805,2,28,3,1,0.0834285,6.12789,3,0.499599,0.383444,0.091,1
1500,1810,2,31,0,-1,-14.9447,-14.9626,1,-0.290953,-0.0953029,0.098,1
1500,1810,2,31,1,0,-16.0885,-15.0173,4,-0.285937,-0.220273,0.098,1
1500,1810,2,31,2,1,-15.1945,-15.9445,3,-0.15295,-0.0969295,0.098,1
1500,1810,2,31,3,1,-15.1146,-14.1575,3,-0.406049,-0.105887,0.098,1
1500,1816,2,31,0,-1,-3.07188,-12.4589,1,-0.437413,-0.020479,0.096,1
1500,1816,2,31,1,0,-4.18467,-12.6579,4,-0.35923,-0.234553,0.096,1
1500,1816,2,31,2,1,-3.03752,-13.2747,3,-0.493565,-0.451157,0.096,1
1500,1816,2,31,3,1,-3.23715,-11.7692,3,-0.526635,0.0349392,0.096,1
1500,1821,2,28,0,-1,-2.49395,2.66891,1,-0.296449,0.0795908,0.092,1
1500,1821,2,28,1,0,-3.28163,1.95264,4,-0.179204,-0.0709281,0.092,1
1500,1821,2,28,2,1,-1.89294,1.69606,3,-0.144728,0.163703,0.092,1
1500,1821,2,28,3,1,-3.15432,3.1177,3,-0.364918,-0.05907,0.092,1
1500,1823,2,32,0,-1,-13.3904,-10.1035,1,0.0644476,0.0926919,0.099,1
1500,1823,2,32,1,0,-13.8058,-8.98361,4,0.186288,0.121322,0.099,1
1500,1823,2,32,2,1,-14.6622,-9.91759,3,0.128185,0.158239,0.099,1
1500,1823,2,32,3,1,-12.6373,-9.52561,3,0.11262,-0.0168422,0.099,1
1500,1823,2,32,4,3,-11.4256,-10.008,3,0.0503953,-0.137871,0.099,1
1500,1838,2,29,0,-1,-0.70015,7.17328,1,0.181407,0.153274,0.092,0
1500,1838,2,29,1,0,0.342643,6.81547,4,0.29949,0.487005,0.092,0
1500,1838,2,29,2,1,-0.190408,8.10034,3,-0.0656647,0.337834,0.092,0
1500,1849,2,34,0,-1,6.23974,7.05703,1,-0.116339,0.21237,0.095,1
1500,1849,2,34,1,0,5.05011,7.27941,4,-0.0606976,0.318253,0.095,1
1500,1849,2,34,2,1,5.7051,6.16994,3,-0.0759845,0.278191,0.095,1
1500,1849,2,34,3,1,6.21242,7.87473,3,-0.0249936,0.263923,0.095,1
1500,1850,2,31,0,-1,1.82899,-8.08674,1,0.311787,0.0217411,0.096,1
1500,1850,2,31,1,0,2.85851,-7.59165,4,0.302423,0.0487937,0.096,1
1500,1850,2,31,2,1,1.72469,-6.98988,3,0.307543,0.0786928,0.096,1
1500,1850,2,31,3,1,2.28681,-8.77592,3,0.262617,0.0694608,0.096,1
1500,1858,2,35,0,-1,12.0688,12.4397,1,-0.504095,0.369293,0.096,1
1500,1858,2,35,1,0,11.0925,11.7426,4,-0.192988,-0.00800575,0.096,1
1500,1858,2,35,2,1,12.29,11.3421,3,0.00467202,0.519149,0.096,1
1500,1858,2,35,3,1,11.2761,13.0542,3,-0.600347,0.0546473,0.096,1
1500,1859,2,32,0,-1,4.05385,-9.6085,1,0.429264,0.114693,0.097,1
1500,1859,2,32,1,0,4.97145,-8.92267,4,0.240571,0.383826,0.097,1
1500,1859,2,32,2,1,3.72437,-8.58977,3,0.14821,0.0411343,0.097,1
1500,1859,2,32,3,1,4.66328,-10.1888,3,0.64679,0.311147,0.097,1
1500,1861,2,32,0,-1,-6.38651,-5.70165,1,-0.409254,0.449798,0.097,0
