seconds,id,lineage,generation,cells,genome_nodes,modules,branches,width,height,speed,heading,motors,sensors,storage,attackers,neural_rate,geometry_rate,property_rate,role_rate,insert_rate,erase_rate,duplication_rate,deletion_rate,copy_rate,move_rate,constructor_rate,meta_rate,neural_magnitude,geometry_magnitude,property_magnitude,acquired_energy,extracted_energy,converted_energy,age,parent,parent_lineage,defenders,memory,senders,receivers,paid_thrust
1500,1537,2,27,4,4,1,1,1.04075,1.81942,0.407714,0.060517,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,14.747,0,0,85.2512,1510,2,0,0,0,0,0.65184
1500,1552,2,25,4,4,1,1,1.26392,2.00601,0.191222,-2.47711,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,18.2954,0,0,70.2632,1507,2,0,0,0,0,0.922944
1500,1559,2,27,4,4,1,1,1.46645,1.36042,0.376363,1.01148,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.816,0,0,66.2642,1510,2,0,0,0,0,0.775064
1500,1563,2,29,3,3,1,0,1.29661,1.01444,0.244275,-2.76656,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.46911,0,0,63.623,1493,2,0,0,0,0,0
1500,1564,2,28,4,4,1,1,1.09559,1.75803,0.303599,3.10215,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.9213,0,0,62.5728,1467,2,0,0,0,0,0.847917
1500,1570,2,30,3,3,1,0,0.903085,1.42378,0.125718,2.60944,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.72,0,0,60.0222,1563,2,0,0,0,0,0
1500,1572,2,28,4,4,1,1,1.2976,1.6405,0.103307,-0.272996,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.10146,0,0,58.7303,1534,2,0,0,0,0,0.781653
1500,1574,47,29,5,5,1,2,2.16661,2.50903,0.197578,-1.25856,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.72239,0,0,55.0629,1564,2,0,0,0,0,1.17161
1500,1580,2,31,3,3,1,0,1.30845,0.996087,0.000483434,1.26365,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.32193,0,0,53.6792,1570,2,0,0,0,0,0
1500,1581,2,28,4,4,1,1,1.39184,1.98835,0.600328,-2.60783,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.5242,0,0,52.2456,1538,2,0,0,0,0,0.894465
1500,1583,2,28,3,4,1,0,0.861829,1.4325,0.182912,2.53887,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.688,0,0,51.7538,1467,2,0,0,0,0,0
1500,1587,2,29,4,4,1,1,1.57143,1.36696,0.206646,-2.26296,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.4758,0,0,47.4446,1581,2,0,0,0,0,0.698419
1500,1588,48,29,5,5,1,2,1.32579,1.83743,0.23441,2.48048,3,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.24,0,0,46.9528,1583,2,0,0,0,0,0.941267
1500,1591,49,29,5,5,1,2,2.08861,1.23194,0.407636,1.69921,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.80212,0,0,44.2022,1455,2,0,0,0,0,0.721567
1500,1605,2,29,4,4,1,1,1.05405,1.93345,0.223517,3.13683,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.04,0,0,34.7919,1572,2,0,0,0,0,1.20941
1500,1611,2,28,4,4,1,1,2.06542,0.989853,0.44159,1.72296,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.8795,0,0,30.1163,1467,2,0,0,0,0,1.02831
1500,1612,2,26,4,4,1,1,1.97261,1.29799,0.541447,-1.13939,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.896,0,0,29.3996,1552,2,0,0,0,0,0.902583
1500,1613,2,28,4,4,1,1,1.34491,1.52629,0.456054,-2.41366,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.568,0,0,29.2496,1537,2,0,0,0,0,1.07569
1500,1614,2,30,3,3,1,0,0.752009,1.32377,0.0477475,-0.771258,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.43606,0,0,29.1496,1563,2,0,0,0,0,1.13502
1500,1615,2,27,4,4,1,1,1.24618,1.88943,0.343112,0.830429,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.76,0,0,28.1913,1510,2,0,0,0,0,1.11436
1500,1616,50,27,5,5,1,2,2.00984,2.04423,0.52531,-1.2257,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.60367,0,0,27.7497,1355,2,0,0,0,0,1.27484
1500,1617,2,29,4,4,1,1,1.15483,1.94688,0.474659,-2.8966,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.8,0,0,27.4497,1564,2,0,0,0,0,0.771512
1500,1624,49,30,5,5,1,2,1.44532,2.08326,0.275917,0.642027,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.6,0,0,19.5498,1591,49,0,0,0,0,0.654629
1500,1626,2,26,4,4,1,1,1.05551,2.25868,0.454345,-0.102855,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.86871,0,0,18.5831,1552,2,0,0,0,0,0.953035
1500,1632,2,28,4,4,1,1,1.41344,1.35547,0.40487,-0.984869,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.72,0,0,14.9999,1615,2,0,0,0,0,1.16156
1500,1633,2,30,4,4,1,1,2.25175,1.06015,0.472462,-1.56258,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.44,0,0,14.8249,1587,2,0,0,0,0,0.820198
1500,1642,2,27,4,4,1,1,1.06832,2.10484,0.553633,-2.95827,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.90122,0,0,10.3833,1510,2,0,0,0,0,1.27484
1500,1648,2,26,4,4,1,1,1.01916,2.20473,0.512854,-3.10417,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.89969,0,0,7.76663,1552,2,0,0,0,0,0.904866
1530,1455,2,28,4,4,1,1,1.3203,1.56635,0.0995969,-0.584742,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,35.0161,0,0,175.263,1448,2,0,0,0,0,1.01661
1530,1462,2,26,4,4,1,1,1.09508,2.10255,0.404061,-0.115936,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,23.4705,0,0,170.106,1291,2,0,0,0,0,0.620015
1530,1467,2,27,4,4,1,1,1.04954,2.0536,0.46824,-3.07437,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,31.2179,0,0,168.406,1428,2,0,0,0,0,1.14946
1530,1510,2,26,4,4,1,1,1.55033,1.31852,0.222763,1.14638,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,30.6337,0,0,131.173,1248,2,0,0,0,0,1.10502
1530,1552,2,25,4,4,1,1,1.41021,1.43896,0.606187,-0.691229,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,24.4154,0,0,100.256,1507,2,0,0,0,0,0.922405
1530,1563,2,29,3,3,1,0,1.04492,1.08017,0.00736787,3.12606,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.0291,0,0,93.6159,1493,2,0,0,0,0,0
1530,1564,2,28,4,4,1,1,1.89339,1.28374,0.401572,-1.14906,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,15.5693,0,0,92.5661,1467,2,0,0,0,0,0.981619
1530,1570,2,30,3,3,1,0,1.42314,0.879447,0.291548,-2.13406,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.3598,0,0,90.0167,1563,2,0,0,0,0,0
1530,1574,47,29,5,5,1,2,1.4498,2.76753,0.40466,1.17083,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.7002,0,0,85.0596,1564,2,0,0,0,0,0.805681
1530,1580,2,31,3,3,1,0,0.799419,1.45927,0.0567446,2.33131,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.16193,0,0,83.6766,1570,2,0,0,0,0,0.0899794
1530,1591,49,29,5,5,1,2,2.30955,1.38488,0.520838,2.10868,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.1021,0,0,74.2039,1455,2,0,0,0,0,1.15784
1530,1608,47,30,5,5,1,2,2.47172,1.98103,0.40824,0.406188,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.8222,0,0,63.473,1574,47,0,0,0,0,0.83039
1530,1611,2,28,4,4,1,1,1.8337,1.17958,0.0770652,-1.3135,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.0795,0,0,60.1223,1467,2,0,0,0,0,0.644775
1530,1612,2,26,4,4,1,1,1.20014,1.78035,0.290753,-0.2462,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,9.53456,0,0,59.4054,1552,2,0,0,0,0,0.65258
1530,1615,2,27,4,4,1,1,1.97682,1.11737,0.524515,-1.19538,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,8.4,0,0,58.1969,1510,2,0,0,0,0,1.02981
1530,1616,50,27,5,5,1,2,1.71012,2.21545,0.588923,2.0693,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.4837,0,0,57.7551,1355,2,0,0,0,0,1.00008
1530,1624,49,30,5,5,1,2,1.16918,2.32295,0.295978,0.184734,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.584,0,0,49.5533,1591,49,0,0,0,0,0.631287
1530,1626,2,26,4,4,1,1,1.70102,1.10514,0.478208,1.51849,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.0287,0,0,48.5865,1552,2,0,0,0,0,1.26223
1530,1628,50,28,5,5,1,2,1.98682,1.32605,0.441742,0.856346,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.76,0,0,47.4446,1616,50,0,0,0,0,0.819104
1530,1630,2,32,3,3,1,0,1.39597,0.945013,0.457042,-2.02147,1,0,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.904,0,0,47.3029,1580,2,0,0,0,0,0.531407
1530,1632,2,28,4,4,1,1,1.32445,1.39946,0.478639,-0.655093,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.48,0,0,45.0024,1615,2,0,0,0,0,0.659567
1530,1633,2,30,4,4,1,1,1.81672,1.42246,0.592973,1.99052,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.73633,0,0,44.8273,1587,2,0,0,0,0,0.662161
1530,1639,2,29,4,4,1,1,1.07629,1.8035,0.604358,-2.8793,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.92,0,0,41.4016,1455,2,0,0,0,0,1.12204
1530,1642,2,27,4,4,1,1,1.6415,1.31549,0.563825,-0.785485,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.30922,0,0,40.3847,1510,2,0,0,0,0,0.90016
1530,1644,2,31,4,4,1,1,1.36082,1.89565,0.529636,-2.70383,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.88,0,0,39.993,1633,2,0,0,0,0,1.18651
1530,1648,2,26,4,4,1,1,1.5211,1.31934,0.470748,0.927295,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.65169,0,0,37.7675,1552,2,0,0,0,0,0.657725
1530,1651,2,29,4,4,1,1,1.23038,1.80509,0.449654,2.67641,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.45819,0,0,36.3755,1611,2,0,0,0,0,0.763797
1530,1656,2,27,4,4,1,1,1.80226,1.30202,0.31876,1.24283,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.60733,0,0,32.9665,1648,2,0,0,0,0,0.663213
1530,1657,2,28,4,4,1,1,1.60674,1.38056,0.292811,-1.0753,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.624,0,0,32.308,1467,2,0,0,0,0,0.818365
1530,1658,2,27,4,4,1,1,1.59976,1.19345,0.419505,-1.92283,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.2,0,0,29.5663,1510,2,0,0,0,0,0.632393
1530,1661,2,26,4,4,1,1,1.36242,1.66997,0.362556,0.437378,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.84,0,0,26.9497,1552,2,0,0,0,0,1.11923
1530,1662,2,27,4,4,1,1,1.40844,1.58756,0.33652,0.652075,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.59472,0,0,26.4163,1626,2,0,0,0,0,0.916379
1530,1680,2,28,4,4,1,1,1.9144,1.03194,0.484155,1.36675,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.36,0,0,13.4082,1662,2,0,0,0,0,0.635358
1530,1683,50,28,5,5,1,2,2.04077,1.49484,0.385585,-2.3338,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.32,0,0,10.8666,1616,50,0,0,0,0,1.17135
1560,1455,2,28,4,4,1,1,1.86346,1.12562,0.54036,-1.67403,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,40.0984,0,0,205.255,1448,2,0,0,0,0,0.751686
1560,1467,2,27,4,4,1,1,1.26963,1.77737,0.27681,2.89527,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,38.3292,0,0,198.399,1428,2,0,0,0,0,0.913727
1560,1552,2,25,4,4,1,1,1.34926,1.49754,0.806144,2.55422,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,27.6554,0,0,130.249,1507,2,0,0,0,0,1.27812
1560,1563,2,29,3,3,1,0,1.38355,0.942606,0.127851,-2.62918,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.0291,0,0,123.609,1493,2,0,0,0,0,0
1560,1570,2,30,3,3,1,0,0.795993,1.4415,0.00773572,2.36589,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.7198,0,0,120.009,1563,2,0,0,0,0,0
1560,1574,47,29,5,5,1,2,2.00054,2.3636,0.091247,1.15395,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,17.9402,0,0,115.052,1564,2,0,0,0,0,1.17044
1560,1591,49,29,5,5,1,2,1.05986,2.4961,0.273822,0.337496,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,18.3821,0,0,104.197,1455,2,0,0,0,0,0.729306
1560,1608,47,30,5,5,1,2,2.50121,1.73589,0.395356,-3.08842,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.4062,0,0,93.4659,1574,47,0,0,0,0,0.705617
1560,1612,2,26,4,4,1,1,1.91661,1.09291,0.538023,-1.65696,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.7221,0,0,89.4002,1552,2,0,0,0,0,0.921103
1560,1615,2,27,4,4,1,1,1.2227,1.80627,0.498141,2.73328,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,13.9869,0,0,88.1922,1510,2,0,0,0,0,0.981748
1560,1616,50,27,5,5,1,2,2.0154,1.94671,0.464971,-2.81895,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,16.9637,0,0,87.7506,1355,2,0,0,0,0,1.19687
1560,1618,2,31,3,3,1,0,1.1359,1.05397,0.0151754,-2.98355,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.00497,0,0,85.9677,1570,2,0,0,0,0,0
1560,1630,2,32,3,3,1,0,0.82461,1.44692,0.229303,-0.672478,1,0,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.584,0,0,77.3032,1580,2,0,0,0,0,0.531407
1560,1632,2,28,4,4,1,1,1.22518,1.71946,0.244358,0.311545,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,10.4272,0,0,75.0037,1615,2,0,0,0,0,1.08615
1560,1633,2,30,4,4,1,1,1.08173,2.52734,0.378946,0.0400941,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,12.4353,0,0,74.8288,1587,2,0,0,0,0,0.81904
1560,1639,2,29,4,4,1,1,1.73816,1.06045,0.378164,-1.53427,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,5.38881,0,0,71.4046,1455,2,0,0,0,0,0.661516
1560,1642,2,27,4,4,1,1,1.50621,1.30844,0.485568,1.03776,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.6255,0,0,70.3882,1510,2,0,0,0,0,0.788776
1560,1656,2,27,4,4,1,1,1.8413,1.26463,0.538202,-1.8223,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.96865,0,0,62.9729,1648,2,0,0,0,0,1.27812
1560,1661,2,26,4,4,1,1,1.29306,1.74178,0.381001,0.340053,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.12,0,0,56.9549,1552,2,0,0,0,0,1.11487
1560,1662,2,27,4,4,1,1,2.04073,1.05747,0.629014,-1.62291,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,7.83472,0,0,56.4215,1626,2,0,0,0,0,1.21774
1560,1666,2,28,4,4,1,1,1.05018,1.91167,0.677572,0.0786638,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.5354,0,0,51.4954,1467,2,0,0,0,0,1.24719
1560,1680,2,28,4,4,1,1,1.98646,1.10593,0.299882,-1.74046,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,6.18673,0,0,43.4104,1662,2,0,0,0,0,1.27809
1560,1681,2,27,4,4,1,1,1.05747,2.12407,0.299258,3.03576,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.2067,0,0,42.5435,1626,2,0,0,0,0,0.75655
1560,1683,50,28,5,5,1,2,2.04099,2.02418,0.30144,1.83348,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,11.0225,0,0,40.8682,1616,50,0,0,0,0,0.678751
1560,1686,52,33,2,2,1,0,1.42314,0.239689,0.321792,-2.97474,1,0,2.4,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.08,0,0,38.1592,1630,2,0,0,0,0,0.384876
1560,1690,50,29,5,5,1,2,1.31431,2.13493,0.397072,2.54013,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3,0,0,34.8669,1683,50,0,0,0,0,0.786926
1560,1691,2,29,4,4,1,1,1.7358,1.31589,0.388396,-2.06555,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,3.97481,0,0,33.9834,1455,2,0,0,0,0,0.727982
1560,1692,2,27,4,4,1,1,1.26271,1.4916,1.2036,1.68759,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,4.18817,0,0,33.775,1661,2,0,0,0,0,0.641581
1560,1699,2,32,3,3,1,0,1.06737,1.05239,0.012083,1.6483,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.152,0,0,26.4663,1618,2,0,0,0,0,0
1560,1702,2,29,4,4,1,1,1.99408,1.05322,0.23212,1.57046,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.91012,0,0,24.6247,1694,2,0,0,0,0,0.88351
1560,1706,2,29,4,4,1,1,1.43115,1.53157,0.490972,-2.51044,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.2893,0,0,22.9997,1455,2,0,0,0,0,0.655395
1560,1712,2,29,4,4,1,1,1.0326,2.22703,0.321847,0.14284,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.01713,0,0,19.7581,1632,2,0,0,0,0,0.879085
1560,1713,2,29,4,4,1,1,1.03564,1.89507,0.0419098,0.0180845,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.480688,0,0,19.7498,1666,2,0,0,0,0,0
1560,1716,2,28,4,4,1,1,1.06966,1.91781,0.371696,0.128303,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.12755,0,0,18.8165,1681,2,0,0,0,0,0.869994
1560,1726,2,28,4,4,1,1,1.36955,1.51344,0.509328,-2.51626,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.10121,0,0,11.3416,1642,2,0,0,0,0,0.75305
1560,1727,2,29,4,4,1,1,1.10528,2.09817,0.466116,0.320643,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,2.06175,0,0,8.83328,1666,2,0,0,0,0,0.90852
1560,1729,2,28,3,3,1,0,1.35597,1.14337,1.03586,-2.41295,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,1.224,0,0,7.84997,1681,2,0,0,0,0,0
1560,1732,50,29,5,5,1,2,1.79709,2.19357,0.334746,-0.0931288,2,1,6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,0.12,0,0,6.04999,1683,50,0,0,0,0,0.89587
1590,1467,2,27,4,4,1,1,1.45901,1.4319,0.0605747,-0.784202,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,43.4852,0,0,228.391,1428,2,0,0,0,0,0.689524
1590,1552,2,25,4,4,1,1,1.23205,1.83747,0.297974,-0.337181,2,1,4.8,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,31.1354,0,0,160.241,1507,2,0,0,0,0,0.659631
1590,1563,2,29,3,3,1,0,0.849977,1.40653,0.219124,-0.593974,1,1,3.6,0,0.34,0.24,0.14,0.035,0.04,0.025,0.008,0.004,0.01,0.006,0.035,0.002,1,1,1,16.3891,0,0,153.601,1493,2,0,0,0,0,0
