second,id,parent,node,organism_parent,lineage,x,y,role,energy
145,10,1,3,1,2,-12.7497,14.8216,3,0.301365
145,12,0,1,9,4,8.44781,5.87306,8,0.546207
145,12,1,2,9,4,8.41317,4.80393,3,0.315992
145,12,0,3,9,4,9.41975,7.64548,8,0.573766
145,16,-1,0,2,3,7.17174,-9.96413,1,0.507718
145,16,0,1,2,3,7.85759,-10.8825,4,0.500803
145,16,1,2,2,3,8.25228,-9.7279,3,0.479966
145,16,1,3,2,3,6.59986,-11.2054,3,0.516899
145,12,3,4,9,4,10.2591,8.31336,3,0.34131
145,16,0,4,2,3,6.59713,-8.78856,0,0.508046
145,12,0,5,9,4,7.56648,7.68279,8,0.556638
145,16,4,5,2,3,6.3378,-7.46189,0,0.510263
145,17,-1,0,3,4,-0.518551,10.7636,1,0.964692
145,16,5,6,2,3,5.67459,-6.29054,0,0.517033
145,17,0,1,3,4,0.412924,10.1713,8,1.62709
145,12,5,6,9,4,6.72139,8.3476,3,0.325183
145,16,6,7,2,3,5.5109,-4.96789,0,0.525544
145,16,7,8,2,3,4.82903,-3.78937,0,0.531292
145,23,-1,0,16,3,-9.67038,7.04946,1,0.328149
145,23,0,1,16,3,-10.2761,7.93755,4,0.33175
145,23,1,2,16,3,-10.8853,6.808,3,0.352503
145,25,-1,0,9,4,3.21194,5.75376,1,0.279768
145,23,1,3,16,3,-8.99232,7.64104,3,0.294915
145,25,0,1,9,4,2.13717,6.08794,8,0.376257
145,23,0,4,16,3,-8.87043,6.00941,0,0.321555
145,25,1,2,9,4,1.20279,6.45672,3,0.196774
145,23,4,5,16,3,-7.86675,5.00267,0,0.327883
145,26,-1,0,2,3,-4.85185,8.21592,1,0.481335
145,25,0,3,9,4,3.46068,4.65615,8,0.624038
145,28,-1,0,24,2,11.6045,-7.24658,1,0.340979
145,23,5,6,16,3,-6.57633,4.48988,0,0.342533
145,25,3,4,9,4,3.60953,3.66277,3,0.447923
145,30,-1,0,10,2,-11.1903,-8.23097,1,0.667923
145,23,6,7,16,3,-5.7157,3.44678,0,0.357796
145,25,0,5,9,4,4.03907,6.51691,8,0.419158
145,30,0,1,10,2,-10.5461,-7.57711,4,0.650868
145,28,0,1,24,2,10.774,-7.661,4,0.348933
145,25,5,6,9,4,4.82603,7.14111,3,0.234572
145,30,1,2,10,2,-11.8423,-7.78191,3,0.639751
145,17,1,2,3,4,1.18098,9.54589,3,0.97824
145,30,1,3,10,2,-10.7436,-8.86726,3,0.619582
145,28,1,2,24,2,12.0345,-7.97853,3,0.394943
145,17,0,3,3,4,-0.500969,11.8654,8,1.59685
145,28,1,3,24,2,11.0239,-6.37055,3,0.340421
145,38,-1,0,21,2,-7.29176,-21.2493,1,0.189042
145,38,0,1,21,2,-8.19428,-21.1887,4,0.180374
145,39,-1,0,24,2,10.9213,10.4727,1,0.43109
145,38,1,2,21,2,-7.14739,-22.0287,3,0.177143
145,39,0,1,24,2,10.4721,11.2845,4,0.411337
145,42,-1,0,35,2,-8.42045,-6.78094,1,0.49491
145,39,1,2,24,2,10.0647,10.0147,3,0.415844
145,42,0,1,35,2,-9.07886,-6.08191,4,0.592357
145,39,1,3,24,2,11.7729,11.1831,3,0.395949
145,38,1,3,21,2,-7.28063,-20.2485,3,0.185152
145,42,1,2,35,2,-9.17265,-7.42018,3,0.617348
145,44,-1,0,38,2,7.52327,-15.1384,1,0.128665
145,42,1,3,35,2,-7.74641,-5.94989,3,0.599414
145,49,-1,0,42,2,-0.964348,-15.2308,1,0.460858
145,44,0,1,38,2,8.18911,-14.485,4,0.158175
145,49,0,1,42,2,-0.596839,-14.3423,4,0.474026
145,49,1,2,42,2,-1.73598,-14.9371,3,0.523551
145,50,-1,0,12,4,8.75914,7.51428,1,0.468802
145,44,1,2,38,2,6.88388,-14.5955,3,0.167381
145,50,0,1,12,4,8.84023,8.65809,8,0.844958
145,49,1,3,42,2,0.260956,-15.3765,3,0.434892
145,54,-1,0,30,2,-10.0069,-9.57755,1,0.388505
145,56,-1,0,49,2,-1.70122,-15.6656,1,0.547288
145,54,0,1,30,2,-10.0663,-8.71411,4,0.378623
145,44,1,3,38,2,8.33031,-15.7877,3,0.234687
145,50,1,2,12,4,8.83518,9.75401,3,0.572361
145,58,-1,0,15,2,12.1423,-11.8202,1,0.333914
145,56,0,1,49,2,-2.43959,-15.0467,4,0.538381
145,58,0,1,15,2,11.6608,-12.6075,4,0.381589
145,54,1,2,30,2,-9.30593,-9.77048,3,0.369418
145,50,0,3,12,4,7.7458,6.95712,8,0.771206
145,58,1,2,15,2,12.9014,-12.1505,3,0.404705
145,56,1,2,49,2,-2.34766,-16.3336,3,0.486674
145,62,-1,0,42,2,-9.18115,-6.76835,1,0.756958
145,58,1,3,15,2,11.2166,-11.3755,3,0.415047
145,63,-1,0,38,2,-4.04864,-16.4566,1,0.472619
145,63,0,1,38,2,-3.6734,-15.6055,4,0.489926
145,63,1,2,38,2,-4.87266,-16.1693,3,0.522272
145,63,1,3,38,2,-2.95665,-16.7085,3,0.468564
145,66,-1,0,58,2,9.62155,-10.4998,1,0.490921
145,66,0,1,58,2,8.84896,-11.0564,4,0.521048
145,54,1,3,30,2,-9.66497,-10.0769,3,0.388504
145,78,-1,0,30,2,-13.359,-10.3607,1,0.206137
145,76,-1,0,63,2,0.518127,-14.3486,1,0.456459
145,81,-1,0,54,2,-5.67278,-12.6661,1,0.177329
145,76,0,1,63,2,-0.0978034,-13.6312,4,0.448997
145,82,-1,0,39,2,12.6287,18.0434,1,0.347761
145,23,7,8,16,3,-4.62547,2.6114,0,0.367309
145,82,0,1,39,2,11.7968,17.5859,4,0.339804
145,81,0,1,54,2,-6.01371,-11.8889,4,0.165668
145,76,1,2,63,2,-0.192537,-14.9243,3,0.455875
145,87,-1,0,23,3,-9.63908,7.84318,1,1.06145
145,81,1,2,54,2,-6.29579,-13.1881,3,0.177329
145,50,3,4,12,4,6.77368,6.50323,3,0.452584
145,66,1,2,58,2,10.1419,-11.3255,3,0.557675
145,87,0,1,23,3,-8.8506,8.45005,4,1.10534
145,50,0,5,12,4,9.67583,6.84659,8,0.744048
145,87,1,2,23,3,-10.1327,8.76307,3,1.1986
145,89,-1,0,10,2,-13.7124,5.70957,1,0.232208
145,90,-1,0,44,2,7.11264,-15.8409,1,0
145,89,0,1,10,2,-14.5832,6.02465,4,0.220797
145,92,-1,0,16,3,6.8789,-10.6983,1,0.517146
145,89,1,2,10,2,-14.06,4.79098,3,0.204977
145,50,5,6,12,4,10.5523,6.21961,3,0.428656
145,90,0,1,44,2,6.70928,-16.6708,4,0
145,92,0,1,16,3,7.3583,-11.6321,4,0.549031
145,78,0,1,30,2,-12.8236,-11.1037,4,0.172275
145,89,1,3,10,2,-13.4971,6.77309,3,0.232465
145,92,1,2,16,3,7.66126,-10.376,3,0.601477
145,93,-1,0,38,2,-7.84512,-21.8543,1,0.4648
145,94,-1,0,89,2,-14.3547,5.25181,1,0.466268
145,92,1,3,16,3,6.04667,-11.5364,3,0.519375
145,76,1,3,63,2,1.19095,-13.4394,3,0.444517
145,82,1,2,39,2,13.0163,16.9997,3,0.34575
145,92,0,4,16,3,6.55589,-9.48345,0,0.486298
145,81,1,3,54,2,-4.95998,-12.6798,3,0.149653
145,96,-1,0,81,2,-4.99297,-12.1097,1,0.386071
145,95,-1,0,50,4,8.24061,8.11001,1,0.418
145,82,1,3,39,2,11.9669,18.8816,3,0.337491
145,96,0,1,81,2,-4.27986,-12.7345,4,0.3707
145,97,-1,0,82,2,13.3576,17.7256,1,0.183808
145,96,1,2,81,2,-4.34078,-11.4441,3,0.359727
145,99,-1,0,10,2,-12.1071,15.053,1,0.731477
145,97,0,1,82,2,12.5025,17.356,4,0.177043
145,99,0,1,10,2,-12.4512,14.1763,4,0.726878
145,97,1,2,82,2,13.8002,17.0608,3,0.181477
145,99,1,2,10,2,-11.3183,14.8349,3,0.73362
145,78,1,2,30,2,-12.8031,-9.79574,3,0.157524
145,102,-1,0,54,2,-10.3931,-10.3242,1,0.564424
145,94,0,1,89,2,-14.7149,4.37195,4,0.442656
145,103,-1,0,39,2,10.126,10.5953,1,0.702418
145,103,0,1,39,2,9.18614,10.6112,4,0.712225
145,78,1,3,30,2,-14.1262,-10.9372,3,0.162547
145,94,1,2,89,2,-13.3846,4.58895,3,0.423185
145,103,1,2,39,2,9.84975,9.45359,3,0.731442
145,92,4,5,16,3,6.91553,-8.14758,0,0.46918
145,62,0,1,42,2,-8.59213,-7.50916,4,0.726725
145,66,1,3,58,2,8.74847,-9.79053,3,0.51787
145,106,-1,0,66,2,10.3631,-10.0812,1,0.4976
145,62,1,2,42,2,-8.38237,-6.17584,3,0.708613
146,0,-1,0,4294967295,1,-14.0826,-6.71436,1,0.26247
146,0,0,1,4294967295,1,-13.9515,-5.88156,8,0.782427
146,0,0,2,4294967295,1,-14.8739,-6.98502,8,0.78166
146,0,0,3,4294967295,1,-13.5195,-7.32421,8,0.815362
146,1,-1,0,4294967295,2,8.0722,-8.27329,1,0.367296
146,1,0,1,4294967295,2,8.88915,-7.9202,4,0.370738
146,1,1,2,4294967295,2,7.53483,-7.69121,3,0.347843
146,1,1,3,4294967295,2,8.48603,-9.17936,3,0.359791
146,2,-1,0,4294967295,3,-3.60662,7.53192,1,0.427708
146,2,0,1,4294967295,3,-2.70577,6.94503,4,0.528644
146,2,1,2,4294967295,3,-2.43206,8.21023,3,0.543561
146,2,1,3,4294967295,3,-3.9949,6.78738,3,0.508657
146,2,0,4,4294967295,3,-4.80242,8.11227,0,0.393119
146,2,4,5,4294967295,3,-6.11652,8.70234,0,0.425275
146,2,5,6,4294967295,3,-7.52237,8.79525,0,0.468846
146,3,0,1,4294967295,4,-0.667732,9.69661,8,0
146,107,0,3,4294967295,4,-1.80771,11.4907,8,0
146,108,0,5,4294967295,4,-2.77797,9.92556,8,0
146,4,-1,0,0,1,-13.3094,-6.50745,1,1.18065
146,4,0,1,0,1,-12.6529,-7.03755,8,3.56038
146,4,0,2,0,1,-13.1486,-5.6855,8,3.54016
146,10,-1,0,1,2,-12.3525,15.6246,1,0.292489
146,10,0,1,1,2,-11.4823,15.8214,4,0.281464
146,10,1,2,1,2,-12.6944,16.3561,3,0.29256
146,12,-1,0,9,4,8.63243,6.88358,1,0.318215
146,10,1,3,1,2,-12.3142,14.7886,3,0.267214
146,12,0,1,9,4,9.04141,5.81673,8,0.521981
146,12,1,2,9,4,9.38967,4.78961,3,0.302265
146,12,0,3,9,4,9.22404,7.85028,8,0.538873
146,16,-1,0,2,3,7.21169,-10.7776,1,0.478994
146,16,0,1,2,3,7.74237,-11.5695,4,0.459937
146,16,1,2,2,3,7.89861,-10.2585,3,0.432345
146,16,1,3,2,3,6.41838,-11.2366,3,0.473901
146,12,3,4,9,4,9.80509,8.73667,3,0.317197
146,16,0,4,2,3,6.81715,-9.5622,0,0.489617
146,12,0,5,9,4,7.50618,7.14762,8,0.528236
146,16,4,5,2,3,6.55255,-8.16038,0,0.496273
146,17,-1,0,3,4,-0.384238,10.816,1,0.964692
146,16,5,6,2,3,5.90696,-6.9824,0,0.501665
146,17,0,1,3,4,0.606971,10.3386,8,1.62709
146,12,5,6,9,4,6.44794,7.35815,3,0.307776
146,16,6,7,2,3,5.80297,-5.66395,0,0.506199
146,16,7,8,2,3,5.14901,-4.48039,0,0.508932
146,23,-1,0,16,3,-10.0566,7.57611,1,0.374215
146,23,0,1,16,3,-10.7144,8.34172,4,0.413335
146,23,1,2,16,3,-11.0204,7.09416,3,0.408147
146,25,-1,0,9,4,3.21196,5.75377,1,0.279722
146,23,1,3,16,3,-9.40971,7.98797,3,0.378859
146,25,0,1,9,4,2.10398,5.55593,8,0.393003
146,23,0,4,16,3,-9.25428,6.56473,0,0.338057
146,25,1,2,9,4,1.10473,5.45322,3,0.209406
146,23,4,5,16,3,-8.47778,5.39161,0,0.326668
146,26,-1,0,2,3,-3.98521,8.23993,1,0.465335
146,25,0,3,9,4,3.93745,4.89343,8,0.597691
146,28,-1,0,24,2,11.1122,-7.43337,1,0.38312
146,23,5,6,16,3,-7.27158,4.69231,0,0.329133
146,25,3,4,9,4,4.52618,4.0796,3,0.407848
146,30,-1,0,10,2,-10.9781,-7.80483,1,0.680795
146,23,6,7,16,3,-6.25755,3.76751,0,0.335592
146,25,0,5,9,4,3.5953,6.81194,8,0.418728
146,30,0,1,10,2,-10.2615,-7.34023,4,0.672596
146,28,0,1,24,2,10.1931,-7.47819,4,0.389981
146,25,5,6,9,4,4.00692,7.72823,3,0.23207
146,30,1,2,10,2,-11.5375,-7.15314,3,0.675168
146,17,1,2,3,4,1.44955,9.82225,3,0.97824
146,30,1,3,10,2,-10.4095,-8.56423,3,0.648688
146,28,1,2,24,2,11.2619,-8.24137,3,0.376535
146,17,0,3,3,4,-0.462582,11.9132,8,1.59685
146,28,1,3,24,2,11.0146,-6.44888,3,0.383008
146,38,-1,0,21,2,-7.65459,-21.4231,1,0.158737
146,38,0,1,21,2,-8.52472,-21.1772,4,0.150081
146,39,-1,0,24,2,10.4304,10.6948,1,0.471694
146,38,1,2,21,2,-7.67072,-22.2118,3,0.146729
146,39,0,1,24,2,9.86368,11.3129,4,0.4673
146,42,-1,0,35,2,-8.58962,-6.52639,1,0.171507
146,39,1,2,24,2,10.2523,10.0297,3,0.486473
146,42,0,1,35,2,-9.10177,-5.71319,4,0.458028
146,39,1,3,24,2,11.2068,11.2665,3,0.457485
146,38,1,3,21,2,-7.43485,-20.4471,3,0.155096
146,42,1,2,35,2,-9.52889,-6.95788,3,0.565219
146,44,-1,0,38,2,7.7037,-14.823,1,0.174559
146,42,1,3,35,2,-7.79169,-5.99641,3,0.550101
146,49,-1,0,42,2,-0.990678,-14.6622,1,0.50976
146,44,0,1,38,2,8.46275,-14.3075,4,0.240107
146,49,0,1,42,2,-0.748866,-13.7536,4,0.526776
146,49,1,2,42,2,-1.82791,-14.4529,3,0.593778
146,50,-1,0,12,4,8.52729,7.62133,1,0.460206
146,44,1,2,38,2,7.15803,-14.2189,3,0.20543
146,50,0,1,12,4,8.06538,8.65897,8,0.815066
146,49,1,3,42,2,0.233291,-14.6755,3,0.48212
146,54,-1,0,30,2,-9.99056,-9.50563,1,0.449334
146,56,-1,0,49,2,-1.70781,-15.051,1,0.501292
146,54,0,1,30,2,-9.67951,-8.74388,4,0.419972
146,44,1,3,38,2,8.31114,-15.6147,3,0.192294
146,50,1,2,12,4,7.59854,9.62345,3,0.497423
146,58,-1,0,15,2,11.8307,-12.1404,1,0.419866
146,56,0,1,49,2,-2.54178,-14.6102,4,0.483764
146,58,0,1,15,2,11.8055,-13.0694,4,0.466809
146,54,1,2,30,2,-9.56341,-10.0848,3,0.391229
146,50,0,3,12,4,7.95811,6.64144,8,0.751471
146,58,1,2,15,2,12.6765,-12.1013,3,0.468772
146,56,1,2,49,2,-1.92407,-15.7734,3,0.470824
146,62,-1,0,42,2,-9.41554,-6.36628,1,0.845727
146,58,1,3,15,2,10.7501,-12.2813,3,0.5363
146,63,-1,0,38,2,-3.56846,-16.0101,1,0.542672
146,63,0,1,38,2,-3.89617,-15.1517,4,0.512841
146,63,1,2,38,2,-4.21867,-16.4434,3,0.513371
146,63,1,3,38,2,-2.7782,-15.8231,3,0.492411
146,66,-1,0,58,2,9.25333,-11.0422,1,0.507358
146,66,0,1,58,2,8.72432,-11.8461,4,0.534418
146,54,1,3,30,2,-10.0052,-10.0968,3,0.387606
146,78,-1,0,30,2,-13.0886,-10.7816,1,0.184015
146,76,-1,0,63,2,0.199621,-13.5952,1,0.521811
146,81,-1,0,54,2,-5.52395,-12.2001,1,0.142603
146,76,0,1,63,2,-0.509762,-12.9938,4,0.550694
146,82,-1,0,39,2,12.2211,17.9492,1,0.348368
146,23,7,8,16,3,-4.93549,3.33111,0,0.340208
146,82,0,1,39,2,11.5235,17.3489,4,0.340334
146,81,0,1,54,2,-5.54754,-11.3556,4,0.131826
146,76,1,2,63,2,-0.19597,-14.259,3,0.521694
146,87,-1,0,23,3,-9.95545,8.40482,1,1.18147
146,81,1,2,54,2,-6.28423,-12.4661,3,0.142602
146,50,3,4,12,4,7.38761,5.74479,3,0.438794
146,66,1,2,58,2,9.96616,-11.4566,3,0.520691
146,87,0,1,23,3,-8.99909,8.74949,4,1.1523
146,50,0,5,12,4,9.6563,7.35225,8,0.735187
146,87,1,2,23,3,-10.2147,9.20547,3,1.19922
146,89,-1,0,10,2,-14.094,5.31219,1,0.197354
146,89,0,1,10,2,-14.7326,5.97233,4,0.185764
146,92,-1,0,16,3,7.26334,-11.6134,1,0.579802
146,89,1,2,10,2,-14.7498,4.63647,3,0.169795
146,50,5,6,12,4,10.6974,7.07518,3,0.424447
146,92,0,1,16,3,7.91592,-12.5229,4,0.694167
146,78,0,1,30,2,-12.7471,-11.6376,4,0.173568
146,89,1,3,10,2,-13.4246,6.18333,3,0.197405
146,92,1,2,16,3,8.56769,-11.3834,3,0.657902
146,93,-1,0,38,2,-8.32399,-21.8978,1,0.4488
146,94,-1,0,89,2,-14.8771,5.13609,1,0.5702
146,92,1,3,16,3,6.64675,-12.5393,3,0.595245
146,76,1,3,63,2,0.764834,-12.7633,3,0.557208
146,82,1,2,39,2,12.8594,17.1118,3,0.336591
146,92,0,4,16,3,6.77724,-10.3862,0,0.506848
146,81,1,3,54,2,-4.87188,-12.4974,3,0.120434
146,96,-1,0,81,2,-4.70262,-11.9058,1,0.381
146,95,-1,0,50,4,7.79524,7.9657,1,0.402
146,82,1,3,39,2,11.5522,18.6617,3,0.346274
146,96,0,1,81,2,-4.2254,-12.7106,4,0.387847
146,97,-1,0,82,2,12.9933,17.8732,1,0.154166
146,96,1,2,81,2,-3.91446,-11.4417,3,0.369937
146,99,-1,0,10,2,-11.7182,15.0779,1,0.705827
146,97,0,1,82,2,12.2768,17.2505,4,0.144144
146,99,0,1,10,2,-11.8459,14.1472,4,0.699252
146,97,1,2,82,2,13.5965,17.3511,3,0.141366
146,99,1,2,10,2,-10.9156,15.0649,3,0.703899
146,78,1,2,30,2,-12.3777,-10.3758,3,0.164083
146,102,-1,0,54,2,-10.7699,-9.80115,1,0.548424
146,94,0,1,89,2,-15.6866,4.63741,4,0.568968
146,103,-1,0,39,2,9.54599,10.5905,1,0.823808
146,103,0,1,39,2,8.93873,11.3849,4,0.799876
146,78,1,3,30,2,-13.9968,-11.2371,3,0.173796
146,94,1,2,89,2,-14.5218,3.9636,3,0.429644
146,103,1,2,39,2,8.74623,10.1135,3,0.758013
146,92,4,5,16,3,6.63023,-8.98044,0,0.480861
146,62,0,1,42,2,-8.92606,-7.1647,4,0.741057
146,66,1,3,58,2,8.59669,-10.5438,3,0.624152
146,106,-1,0,66,2,9.08447,-10.2093,1,0.4816
146,62,1,2,42,2,-8.59315,-5.84185,3,0.726625
146,62,1,3,42,2,-10.2128,-6.99837,3,0.663301
147,0,-1,0,4294967295,1,-14.0685,-6.70685,1,0.256072
147,0,0,1,4294967295,1,-13.9618,-5.87031,8,0.767666
147,0,0,2,4294967295,1,-14.8526,-7.00126,8,0.767217
147,0,0,3,4294967295,1,-13.4884,-7.30034,8,0.786964
147,1,-1,0,4294967295,2,7.89467,-7.7269,1,0.357964
147,1,0,1,4294967295,2,8.83253,-7.71707,4,0.356753
147,1,1,2,4294967295,2,7.89642,-6.79485,3,0.354079
147,1,1,3,4294967295,2,8.13071,-8.80994,3,0.368513
147,2,-1,0,4294967295,3,-3.20274,7.27814,1,0.458996
147,2,0,1,4294967295,3,-2.60417,6.37387,4,0.479488
147,2,1,2,4294967295,3,-1.6836,7.27884,3,0.483635
147,2,1,3,4294967295,3,-3.85169,6.63884,3,0.474362
147,2,0,4,4294967295,3,-4.21143,8.08077,0,0.434359
147,2,4,5,4294967295,3,-5.56101,8.40509,0,0.425531
147,2,5,6,4294967295,3,-6.82071,7.92261,0,0.426255
147,3,0,1,4294967295,4,-0.579682,9.67333,8,0
147,107,0,3,4294967295,4,-1.95523,11.442,8,0
147,108,0,5,4294967295,4,-2.77716,9.75479,8,0
147,4,-1,0,0,1,-13.3018,-6.46971,1,1.18325
147,4,0,1,0,1,-12.6326,-6.98343,8,3.59964
147,4,0,2,0,1,-13.1554,-5.64595,8,3.52973
147,10,-1,0,1,2,-11.9858,15.5654,1,0.258404
147,10,0,1,1,2,-11.1439,15.878,4,0.247275
147,10,1,2,1,2,-12.4101,16.2578,3,0.258418
147,12,-1,0,9,4,8.69819,6.97527,1,0.300487
147,10,1,3,1,2,-11.8303,14.7461,3,0.232671
147,12,0,1,9,4,9.499,6.19714,8,0.495476
147,12,1,2,9,4,10.2301,5.41289,3,0.287155
147,12,0,3,9,4,8.87208,8.10876,8,0.505623
147,16,-1,0,2,3,7.54971,-11.4454,1,0.447844
147,16,0,1,2,3,8.12741,-12.4092,4,0.420126
147,16,1,2,2,3,8.26747,-11.1201,3,0.396834
147,16,1,3,2,3,6.90114,-11.9725,3,0.418198
147,12,3,4,9,4,9.13614,9.15581,3,0.296096
147,16,0,4,2,3,7.00575,-10.2633,0,0.465138
147,12,0,5,9,4,7.59892,6.68426,8,0.499227
147,16,4,5,2,3,6.74876,-8.9468,0,0.47593
147,17,-1,0,3,4,-0.277529,10.8555,1,0.964692
147,16,5,6,2,3,6.16311,-7.72443,0,0.482817
147,17,0,1,3,4,0.748811,10.4606,8,1.62709
147,12,5,6,9,4,6.56148,6.41343,3,0.290459
147,16,6,7,2,3,6.06154,-6.37837,0,0.487112
147,16,7,8,2,3,5.4314,-5.1603,0,0.489242
147,23,-1,0,16,3,-10.3245,7.94769,1,0.344029
147,23,0,1,16,3,-10.7039,8.91353,4,0.343531
147,23,1,2,16,3,-11.5577,7.96313,3,0.328886
147,25,-1,0,9,4,3.21221,5.75395,1,0.288448
147,23,1,3,16,3,-9.57967,8.16535,3,0.356521
147,25,0,1,9,4,2.31946,5.06862,8,0.526456
147,23,0,4,16,3,-9.62632,6.87683,0,0.335073
147,25,1,2,9,4,1.47951,4.51774,3,0.407493
147,23,4,5,16,3,-8.8956,5.77563,0,0.325818
147,26,-1,0,2,3,-3.18358,8.11458,1,0.449335
147,25,0,3,9,4,4.25195,5.32328,8,0.533226
147,28,-1,0,24,2,10.5965,-7.63056,1,0.38844
147,23,5,6,16,3,-7.77865,5.09708,0,0.320875
147,25,3,4,9,4,5.14878,4.87091,3,0.332177
147,30,-1,0,10,2,-10.9135,-7.66577,1,0.644749
147,23,6,7,16,3,-6.86439,4.18234,0,0.319872
147,25,0,5,9,4,3.0654,6.86983,8,0.419514
147,30,0,1,10,2,-10.095,-7.22395,4,0.632519
147,28,0,1,24,2,9.75287,-7.25065,4,0.380521
147,25,5,6,9,4,3.00886,7.87276,3,0.231135
147,30,1,2,10,2,-11.3781,-6.89895,3,0.643625
147,17,1,2,3,4,1.62978,10.0141,3,0.97824
147,30,1,3,10,2,-10.1638,-8.51432,3,0.61667
147,28,1,2,24,2,10.3563,-8.41937,3,0.385214
147,17,0,3,3,4,-0.443891,11.9428,8,1.59685
147,28,1,3,24,2,10.8945,-6.62741,3,0.375224
147,38,-1,0,21,2,-8.03778,-21.5426,1,0.128521
147,38,0,1,21,2,-8.83168,-21.111,4,0.119942
147,39,-1,0,24,2,9.95562,10.7732,1,0.141024
147,38,1,2,21,2,-8.22787,-22.309,3,0.116142
147,39,0,1,24,2,9.5093,11.5426,4,0.389254
147,42,-1,0,35,2,-8.89573,-6.20619,1,0.358168
147,39,1,2,24,2,9.28201,10.229,3,0.443052
147,42,0,1,35,2,-8.97418,-5.27734,4,0.400772
147,39,1,3,24,2,10.8054,11.4153,3,0.459427
147,38,1,3,21,2,-7.60446,-20.6457,3,0.125566
147,42,1,2,35,2,-9.87735,-6.28563,3,0.420211
147,44,-1,0,38,2,7.94633,-14.4717,1,0.298917
147,42,1,3,35,2,-7.84701,-6.01361,3,0.433787
147,49,-1,0,42,2,-1.06408,-13.9489,1,0.195074
147,44,0,1,38,2,8.83957,-14.2496,4,0.219046
147,49,0,1,42,2,-0.786377,-13.0504,4,0.457296
147,49,1,2,42,2,-1.89374,-13.7009,3,0.661681
147,50,-1,0,12,4,8.31305,7.48624,1,0.443566
147,44,1,2,38,2,7.64249,-13.7084,3,0.197803
147,50,0,1,12,4,7.49256,8.27223,8,0.76783
147,49,1,3,42,2,0.211808,-13.9491,3,0.467487
147,54,-1,0,30,2,-9.89178,-9.53418,1,0.395555
147,56,-1,0,49,2,-1.78564,-14.773,1,0.581651
147,54,0,1,30,2,-9.35882,-8.94426,4,0.380787
147,44,1,3,38,2,8.25767,-15.4303,3,0.209472
147,50,1,2,12,4,6.75768,9.0616,3,0.460375
147,58,-1,0,15,2,11.634,-12.6701,1,0.519893
147,56,0,1,49,2,-2.56238,-14.3203,4,0.519218
147,58,0,1,15,2,11.7304,-13.5867,4,0.503368
147,54,1,2,30,2,-9.81964,-10.2221,3,0.374632
147,50,0,3,12,4,8.25855,6.32483,8,0.728778
147,58,1,2,15,2,12.4217,-12.4824,3,0.570786
147,56,1,2,49,2,-2.08104,-15.5928,3,0.475309
147,62,-1,0,42,2,-9.34222,-5.83927,1,0.256895
147,58,1,3,15,2,10.6617,-12.8254,3,0.522985
147,63,-1,0,38,2,-3.47856,-15.6511,1,0.519731
147,63,0,1,38,2,-4.07628,-14.938,4,0.524497
147,63,1,2,38,2,-4.07639,-16.2409,3,0.499154
147,63,1,3,38,2,-2.77358,-15.0037,3,0.509395
147,66,-1,0,58,2,9.19078,-11.6179,1,0.335295
147,66,0,1,58,2,9.23533,-12.5345,4,0.46418
147,54,1,3,30,2,-10.2847,-9.98866,3,0.38295
147,78,-1,0,30,2,-12.8436,-11.2177,1,0.315496
147,76,-1,0,63,2,-0.207266,-12.7161,1,0.51184
147,81,-1,0,54,2,-5.408,-11.8384,1,0.110936
147,76,0,1,63,2,-1.08625,-12.389,4,0.522421
147,82,-1,0,39,2,11.8856,17.8413,1,0.319137
147,23,7,8,16,3,-5.54279,3.96462,0,0.320319
147,82,0,1,39,2,11.1749,17.2472,4,0.31125
147,81,0,1,54,2,-4.84466,-11.179,4,0.101416
147,76,1,2,63,2,-0.422924,-13.558,3,0.511817
147,87,-1,0,23,3,-10.0722,8.70055,1,1.19958
147,81,1,2,54,2,-6.1469,-11.4265,3,0.095739
147,50,3,4,12,4,8.22815,5.23961,3,0.425845
147,66,1,2,58,2,10.0655,-11.5052,3,0.51369
147,87,0,1,23,3,-9.15872,9.06105,4,1.1789
147,50,0,5,12,4,9.43945,7.73299,8,0.725136
147,87,1,2,23,3,-10.3307,9.66994,3,1.19958
147,89,-1,0,10,2,-14.654,4.99897,1,0.16247
147,89,0,1,10,2,-14.8961,5.84208,4,0.151198
147,92,-1,0,16,3,7.3813,-12.2292,1,0.56214
147,89,1,2,10,2,-15.1787,4.52601,3,0.137045
147,50,5,6,12,4,10.4725,8.03589,3,0.531044
147,92,0,1,16,3,8.0392,-13.0863,4,0.596317
147,78,0,1,30,2,-12.5828,-12.107,4,0.253935
147,89,1,3,10,2,-13.6378,5.39543,3,0.162481
147,92,1,2,16,3,8.66269,-11.9233,3,0.600675
147,93,-1,0,38,2,-8.79398,-21.8616,1,0.4328
147,94,-1,0,89,2,-15.5296,5.08738,1,0.529147
147,92,1,3,16,3,6.77004,-13.1874,3,0.622621
147,76,1,3,63,2,0.0585812,-11.7861,3,0.58488
147,82,1,2,39,2,12.5078,17.0016,3,0.307841
147,92,0,4,16,3,6.68757,-11.089,0,0.528101
147,81,1,3,54,2,-4.91962,-12.5171,3,0.105589
147,96,-1,0,81,2,-4.569,-11.8122,1,0.381977
147,95,-1,0,50,4,7.4981,7.46441,1,0.386
147,82,1,3,39,2,11.2694,18.5525,3,0.31827
147,96,0,1,81,2,-4.08944,-12.5556,4,0.385852
