second,family,mature,births,max_generation,changed_births,late_births
1100,1,0,1,1,1,0
1100,2,0,4,2,2,0
1100,3,7,15,6,14,2
1110,0,0,2,1,2,0
1110,1,0,1,1,1,0
1110,2,0,4,2,2,0
1110,3,6,15,6,14,2
1120,0,0,2,1,2,0
1120,1,0,1,1,1,0
1120,2,0,4,2,2,0
1120,3,6,15,6,14,2
1130,0,0,2,1,2,0
1130,1,0,1,1,1,0
1130,2,0,4,2,2,0
1130,3,6,15,6,14,2
1140,0,0,2,1,2,0
1140,1,0,1,1,1,0
1140,2,0,4,2,2,0
1140,3,6,15,6,14,2
1150,0,0,2,1,2,0
1150,1,0,1,1,1,0
1150,2,0,4,2,2,0
1150,3,6,16,6,15,3
1160,0,0,2,1,2,0
1160,1,0,1,1,1,0
1160,2,0,4,2,2,0
1160,3,6,16,6,15,3
1170,0,0,2,1,2,0
1170,1,0,1,1,1,0
1170,2,0,4,2,2,0
1170,3,6,16,6,15,3
1180,0,0,2,1,2,0
1180,1,0,1,1,1,0
1180,2,0,4,2,2,0
1180,3,6,16,6,15,3
1190,0,0,2,1,2,0
1190,1,0,1,1,1,0
1190,2,0,4,2,2,0
1190,3,7,17,6,16,4
1200,0,0,2,1,2,0
1200,1,0,1,1,1,0
1200,2,0,4,2,2,0
1200,3,7,17,6,16,4
1210,0,0,2,1,2,0
1210,1,0,1,1,1,0
1210,2,0,4,2,2,0
1210,3,7,17,6,16,4
1220,0,0,2,1,2,0
1220,1,0,1,1,1,0
1220,2,0,4,2,2,0
1220,3,7,17,6,16,4
1230,0,0,2,1,2,0
1230,1,0,1,1,1,0
1230,2,0,4,2,2,0
1230,3,6,17,6,16,4
1240,0,0,2,1,2,0
1240,1,0,1,1,1,0
1240,2,0,4,2,2,0
1240,3,6,17,6,16,4
1250,0,0,2,1,2,0
1250,1,0,1,1,1,0
1250,2,0,4,2,2,0
1250,3,6,17,6,16,4
1260,0,0,2,1,2,0
1260,1,0,1,1,1,0
1260,2,0,4,2,2,0
1260,3,5,17,6,16,4
1270,0,0,2,1,2,0
1270,1,0,1,1,1,0
1270,2,0,4,2,2,0
1270,3,5,17,6,16,4
1280,0,0,2,1,2,0
1280,1,0,1,1,1,0
1280,2,0,4,2,2,0
1280,3,5,17,6,16,4
1290,0,0,2,1,2,0
1290,1,0,1,1,1,0
1290,2,0,4,2,2,0
1290,3,5,17,6,16,4
1300,0,0,2,1,2,0
1300,1,0,1,1,1,0
1300,2,0,4,2,2,0
1300,3,5,17,6,16,4
1310,0,0,2,1,2,0
1310,1,0,1,1,1,0
1310,2,0,4,2,2,0
1310,3,5,17,6,16,4
1320,0,0,2,1,2,0
1320,1,0,1,1,1,0
1320,2,0,4,2,2,0
1320,3,5,17,6,16,4
1330,0,0,2,1,2,0
1330,1,0,1,1,1,0
1330,2,0,4,2,2,0
1330,3,4,17,6,16,4
1340,0,0,2,1,2,0
1340,1,0,1,1,1,0
1340,2,0,4,2,2,0
1340,3,4,17,6,16,4
1350,0,0,2,1,2,0
1350,1,0,1,1,1,0
1350,2,0,4,2,2,0
1350,3,5,18,7,17,5
1360,0,0,2,1,2,0
1360,1,0,1,1,1,0
1360,2,0,4,2,2,0
1360,3,5,18,7,17,5
1370,0,0,2,1,2,0
1370,1,0,1,1,1,0
1370,2,0,4,2,2,0
1370,3,5,18,7,17,5
1380,0,0,2,1,2,0
1380,1,0,1,1,1,0
1380,2,0,4,2,2,0
1380,3,5,18,7,17,5
1390,0,0,2,1,2,0
1390,1,0,1,1,1,0
1390,2,0,4,2,2,0
1390,3,5,18,7,17,5
1400,0,0,2,1,2,0
1400,1,0,1,1,1,0
1400,2,0,4,2,2,0
1400,3,6,19,7,18,6
1410,0,0,2,1,2,0
1410,1,0,1,1,1,0
1410,2,0,4,2,2,0
1410,3,6,19,7,18,6
1420,0,0,2,1,2,0
1420,1,0,1,1,1,0
1420,2,0,4,2,2,0
1420,3,6,19,7,18,6
1430,0,0,2,1,2,0
1430,1,0,1,1,1,0
1430,2,0,4,2,2,0
1430,3,5,19,7,18,6
1440,0,0,2,1,2,0
1440,1,0,1,1,1,0
1440,2,0,4,2,2,0
1440,3,6,20,7,19,7
1450,0,0,2,1,2,0
1450,1,0,1,1,1,0
1450,2,0,4,2,2,0
1450,3,6,20,7,19,7
1460,0,0,2,1,2,0
1460,1,0,1,1,1,0
1460,2,0,4,2,2,0
1460,3,7,21,7,20,8
1470,0,0,2,1,2,0
1470,1,0,1,1,1,0
1470,2,0,4,2,2,0
1470,3,7,21,7,20,8
1480,0,0,2,1,2,0
1480,1,0,1,1,1,0
1480,2,0,4,2,2,0
1480,3,7,21,7,20,8
1490,0,0,2,1,2,0
1490,1,0,1,1,1,0
1490,2,0,4,2,2,0
1490,3,7,21,7,20,8
1500,0,0,2,1,2,0
1500,1,0,1,1,1,0
1500,2,0,4,2,2,0
1500,3,7,21,7,20,8
1510,0,0,2,1,2,0
1510,1,0,1,1,1,0
1510,2,0,4,2,2,0
1510,3,7,21,7,20,8
1520,0,0,2,1,2,0
1520,1,0,1,1,1,0
1520,2,0,4,2,2,0
1520,3,6,21,7,20,8
1530,0,0,2,1,2,0
1530,1,0,1,1,1,0
1530,2,0,4,2,2,0
1530,3,6,21,7,20,8
1540,0,0,2,1,2,0
1540,1,0,1,1,1,0
1540,2,0,4,2,2,0
1540,3,6,21,7,20,8
1550,0,0,2,1,2,0
1550,1,0,1,1,1,0
1550,2,0,4,2,2,0
1550,3,6,21,7,20,8
1560,0,0,2,1,2,0
1560,1,0,1,1,1,0
1560,2,0,4,2,2,0
1560,3,6,21,7,20,8
1570,0,0,2,1,2,0
1570,1,0,1,1,1,0
1570,2,0,4,2,2,0
1570,3,6,21,7,20,8
1580,0,0,2,1,2,0
1580,1,0,1,1,1,0
1580,2,0,4,2,2,0
1580,3,7,22,7,21,9
1590,0,0,2,1,2,0
1590,1,0,1,1,1,0
1590,2,0,4,2,2,0
1590,3,7,22,7,21,9
1600,0,0,2,1,2,0
1600,1,0,1,1,1,0
1600,2,0,4,2,2,0
1600,3,6,22,7,21,9
1610,0,0,2,1,2,0
1610,1,0,1,1,1,0
1610,2,0,4,2,2,0
1610,3,7,23,8,22,10
1620,0,0,2,1,2,0
1620,1,0,1,1,1,0
1620,2,0,4,2,2,0
1620,3,6,23,8,22,10
1630,0,0,2,1,2,0
1630,1,0,1,1,1,0
1630,2,0,4,2,2,0
1630,3,6,23,8,22,10
1640,0,0,2,1,2,0
1640,1,0,1,1,1,0
1640,2,0,4,2,2,0
1640,3,6,23,8,22,10
